Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
G43 2HH,Yes,55.820467,-4.270037,257875,660910,NS578609,1/1/1980 12:00:00 AM,,30,28,14,"Langside",0.5,"",""
G43 2HJ,Yes,55.820492,-4.268682,257960,660910,NS579609,1/1/1980 12:00:00 AM,,30,50,19,"Langside",0.5,"",""
G43 2HL,Yes,55.821109,-4.270314,257860,660982,NS578609,1/1/1980 12:00:00 AM,,29,73,25,"Langside",0.4,"",""
G43 2HN,Yes,55.821261,-4.274729,257584,661008,NS575610,1/1/1980 12:00:00 AM,,27,77,30,"Langside",0.2,"",""
G43 2HP,Yes,55.821694,-4.269774,257896,661046,NS578610,1/1/1980 12:00:00 AM,,28,75,30,"Langside",0.5,"",""
G43 2HQ,Yes,55.819624,-4.26943,257910,660815,NS579608,1/1/1980 12:00:00 AM,,31,62,25,"Langside",0.5,"",""
G43 2HR,Yes,55.820853,-4.268559,257969,660950,NS579609,1/1/1980 12:00:00 AM,,29,75,31,"Langside",0.5,"",""
G43 2HS,Yes,55.819325,-4.268808,257948,660781,NS579607,1/1/1980 12:00:00 AM,,32,0,0,"Cathcart",0.5,"",""
G43 2HW,Yes,55.820888,-4.274963,257568,660967,NS575609,1/1/1980 12:00:00 AM,,30,60,26,"Langside",0.2,"",""
G43 2JA,Yes,55.820712,-4.286846,256823,660972,NS568609,1/1/1980 12:00:00 AM,,30,23,8,"Pollokshaws East",0.4,"",""
G43 2JB,Yes,55.820703,-4.285393,256914,660968,NS569609,1/1/1980 12:00:00 AM,,33,34,12,"Pollokshaws East",0.4,"",""
G43 2JD,Yes,55.820162,-4.282615,257086,660902,NS570609,1/1/1980 12:00:00 AM,,35,47,19,"Langside",0.3,"",""
G43 2JE,No,55.820588,-4.282417,257100,660949,NS571609,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,37,,,"Langside",0.3,"",""
G43 2JF,Yes,55.819552,-4.280363,257225,660830,NS572608,1/1/1980 12:00:00 AM,,34,4,2,"Langside",0.3,"",""
G43 2JG,Yes,55.819845,-4.27955,257277,660861,NS572608,1/1/1980 12:00:00 AM,,34,41,12,"Langside",0.2,"",""
G43 2JH,Yes,55.819316,-4.275909,257503,660794,NS575607,1/1/1980 12:00:00 AM,,33,48,14,"Langside",0.2,"",""
G43 2JJ,Yes,55.820596,-4.27667,257460,660938,NS574609,1/1/1980 12:00:00 AM,,34,29,13,"Langside",0.1,"",""
G43 2JL,No,55.820883,-4.276208,257490,660969,NS574609,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,33,,,"Langside",0.1,"",""
G43 2JN,Yes,55.820126,-4.274392,257601,660881,NS576608,1/1/1980 12:00:00 AM,,33,13,4,"Langside",0.2,"",""
G43 2JP,Yes,55.818895,-4.27143,257782,660738,NS577607,1/1/1980 12:00:00 AM,,35,73,21,"Langside",0.4,"",""
G43 2JQ,Yes,55.820174,-4.278561,257340,660895,NS573608,1/1/1980 12:00:00 AM,,34,5,1,"Langside",0.1,"",""
G43 2JR,Yes,55.818358,-4.271545,257773,660679,NS577606,1/1/1980 12:00:00 AM,,33,34,10,"Langside",0.5,"",""
G43 2JS,Yes,55.817965,-4.268984,257932,660630,NS579606,1/1/1980 12:00:00 AM,,33,4,4,"Cathcart",0.5,"",""
G43 2JT,Yes,55.817895,-4.269379,257907,660623,NS579606,1/1/1980 12:00:00 AM,,33,8,8,"Cathcart",0.6,"",""
G43 2JU,Yes,55.817428,-4.269573,257893,660571,NS578605,1/1/1980 12:00:00 AM,,34,32,18,"Cathcart",0.6,"",""
G43 2JW,Yes,55.819844,-4.273787,257638,660849,NS576608,1/1/1980 12:00:00 AM,,33,5,2,"Langside",0.3,"",""
G43 2JX,Yes,55.818084,-4.2718,257756,660649,NS577606,1/1/1980 12:00:00 AM,,33,52,11,"Langside",0.5,"",""
G43 2JY,Yes,55.817824,-4.272007,257742,660620,NS577606,1/1/1980 12:00:00 AM,,34,38,20,"Langside",0.5,"",""
G43 2JZ,Yes,55.818192,-4.273481,257651,660664,NS576606,1/1/1980 12:00:00 AM,,31,57,24,"Langside",0.4,"",""
G43 2LA,Yes,55.819339,-4.277538,257401,660800,NS574608,1/1/1980 12:00:00 AM,,32,12,5,"Langside",0.2,"",""
G43 2LH,Yes,55.815095,-4.274242,257592,660321,NS575603,1/1/1980 12:00:00 AM,,34,28,13,"Muirend",0.6,"",""
G43 2LJ,Yes,55.815303,-4.2732,257658,660342,NS576603,1/1/1980 12:00:00 AM,,32,51,20,"Muirend",0.7,"",""
G43 2LL,Yes,55.814802,-4.27116,257784,660282,NS577602,1/1/1980 12:00:00 AM,,35,36,16,"Muirend",0.6,"",""
G43 2LN,Yes,55.815027,-4.269673,257878,660304,NS578603,1/1/1980 12:00:00 AM,,37,41,16,"Cathcart",0.6,"",""
G43 2LP,Yes,55.815655,-4.269757,257875,660374,NS578603,1/1/1980 12:00:00 AM,,38,41,19,"Cathcart",0.6,"",""
G43 2LQ,Yes,55.814811,-4.273108,257662,660287,NS576602,1/1/1980 12:00:00 AM,,34,18,8,"Muirend",0.6,"",""
G43 2LR,Yes,55.815996,-4.271245,257783,660415,NS577604,1/1/1980 12:00:00 AM,,35,48,22,"Langside",0.7,"",""
G43 2LS,Yes,55.816447,-4.269181,257914,660461,NS579604,1/1/1980 12:00:00 AM,,38,13,10,"Cathcart",0.6,"",""
G43 2LT,Yes,55.816751,-4.26832,257969,660493,NS579604,1/1/1980 12:00:00 AM,,39,22,9,"Cathcart",0.5,"",""
G43 2LU,Yes,55.817542,-4.267792,258005,660580,NS580605,1/1/1980 12:00:00 AM,,37,22,13,"Cathcart",0.5,"",""
G43 2LW,Yes,55.815534,-4.271394,257772,660364,NS577603,1/1/1980 12:00:00 AM,,35,26,13,"Muirend",0.7,"",""
G43 2LX,Yes,55.817101,-4.268788,257941,660533,NS579605,1/1/1980 12:00:00 AM,,36,33,19,"Cathcart",0.5,"",""
G43 2LY,Yes,55.816567,-4.270481,257833,660477,NS578604,1/1/1980 12:00:00 AM,,37,17,10,"Cathcart",0.6,"",""
G43 2LZ,Yes,55.81664,-4.271411,257775,660487,NS577604,1/1/1980 12:00:00 AM,,35,39,21,"Langside",0.6,"",""
G43 2NA,Yes,55.816286,-4.270576,257826,660446,NS578604,1/1/1980 12:00:00 AM,,37,23,10,"Cathcart",0.6,"",""
G43 2NB,Yes,55.816342,-4.271473,257770,660454,NS577604,1/1/1980 12:00:00 AM,,35,34,21,"Langside",0.6,"",""
G43 2ND,Yes,55.817149,-4.270115,257858,660541,NS578605,1/1/1980 12:00:00 AM,,36,42,19,"Cathcart",0.6,"",""
G43 2NE,Yes,55.817305,-4.271386,257779,660561,NS577605,1/1/1980 12:00:00 AM,,35,33,18,"Langside",0.6,"",""
G43 2NF,Yes,55.816925,-4.270581,257828,660517,NS578605,1/1/1980 12:00:00 AM,,36,43,12,"Langside",0.6,"",""
G43 2NG,Yes,55.816002,-4.272379,257712,660418,NS577604,1/1/1980 12:00:00 AM,,33,47,17,"Langside",0.6,"",""
G43 2NH,Yes,55.816058,-4.273707,257629,660427,NS576604,1/1/1980 12:00:00 AM,,30,35,17,"Langside",0.6,"",""
G43 2NJ,Yes,55.815766,-4.273962,257612,660395,NS576603,1/1/1980 12:00:00 AM,,31,25,15,"Langside",0.6,"",""
G43 2NL,Yes,55.815693,-4.273048,257669,660385,NS576603,1/1/1980 12:00:00 AM,,32,25,16,"Langside",0.7,"",""
G43 2NN,No,55.815069,-4.269803,257870,660309,NS578603,7/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,37,,,"Cathcart",0.6,"",""
G43 2NQ,Yes,55.816034,-4.273036,257671,660423,NS576604,1/1/1980 12:00:00 AM,,32,40,16,"Langside",0.6,"",""
G43 2NT,Yes,55.818705,-4.287032,256804,660749,NS568607,1/1/1980 12:00:00 AM,,29,16,5,"Pollokshaws East",0.7,"",""
G43 2NU,Yes,55.81973,-4.28698,256811,660863,NS568608,1/1/1980 12:00:00 AM,,30,3,1,"Pollokshaws East",0.5,"",""
G43 2NX,Yes,55.8203,-4.285816,256886,660924,NS568609,1/1/1980 12:00:00 AM,,32,48,17,"Pollokshaws East",0.5,"",""
G43 2NY,Yes,55.81924,-4.282896,257065,660800,NS570608,1/1/1980 12:00:00 AM,,31,71,27,"Langside",0.4,"",""
G43 2NZ,Yes,55.819323,-4.279373,257286,660802,NS572608,1/1/1980 12:00:00 AM,,32,40,16,"Langside",0.2,"",""
G43 2PA,No,55.819292,-4.279627,257270,660799,NS572607,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,31,,,"Langside",0.2,"",""
G43 2PB,No,55.819063,-4.275974,257498,660766,NS574607,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,32,,,"Langside",0.2,"",""
G43 2PD,No,55.818917,-4.275614,257520,660749,NS575607,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,31,,,"Langside",0.3,"",""
G43 2PE,Yes,55.818451,-4.275523,257524,660697,NS575606,1/1/1980 12:00:00 AM,,30,65,28,"Langside",0.3,"",""
G43 2PF,Yes,55.816258,-4.295316,256276,660494,NS562604,1/1/1980 12:00:00 AM,,51,0,0,"Pollokshaws West",0.9,"",""
G43 2PG,Yes,55.817856,-4.274147,257608,660628,NS576606,1/1/1980 12:00:00 AM,,30,46,20,"Langside",0.4,"",""
G43 2PH,Yes,55.817355,-4.272091,257735,660568,NS577605,1/1/1980 12:00:00 AM,,34,67,29,"Langside",0.5,"",""
G43 2PJ,Yes,55.817248,-4.273042,257675,660558,NS576605,1/1/1980 12:00:00 AM,,32,78,35,"Langside",0.5,"",""
G43 2PL,Yes,55.817119,-4.274136,257606,660546,NS576605,1/1/1980 12:00:00 AM,,29,21,11,"Langside",0.5,"",""
G43 2PN,Yes,55.81689,-4.273437,257649,660519,NS576605,1/1/1980 12:00:00 AM,,31,55,24,"Langside",0.5,"",""
G43 2PP,Yes,55.816307,-4.274312,257592,660456,NS575604,1/1/1980 12:00:00 AM,,29,20,11,"Langside",0.6,"",""
G43 2PQ,Yes,55.817639,-4.273482,257649,660603,NS576606,1/1/1980 12:00:00 AM,,31,38,21,"Langside",0.5,"",""
G43 2PR,Yes,55.815608,-4.274719,257564,660379,NS575603,1/1/1980 12:00:00 AM,,31,36,15,"Langside",0.6,"",""
G43 2PS,Yes,55.816757,-4.296543,256201,660552,NS562605,1/1/1980 12:00:00 AM,,53,32,27,"Pollokshaws West",0.8,"",""
G43 2PT,Yes,55.81684,-4.297378,256149,660563,NS561605,1/1/1980 12:00:00 AM,,54,35,27,"Pollokshaws West",0.8,"",""
G43 2PU,Yes,55.814871,-4.297437,256138,660344,NS561603,1/1/1980 12:00:00 AM,,56,69,29,"Thornliebank",1.0,"",""
G43 2PW,Yes,55.816429,-4.273553,257640,660468,NS576604,1/1/1980 12:00:00 AM,,30,61,24,"Langside",0.6,"",""
G43 2PX,Yes,55.816201,-4.295983,256234,660489,NS562604,9/1/1994 12:00:00 AM,,54,62,30,"Pollokshaws West",0.9,"",""
G43 2PY,Yes,55.817016,-4.299016,256047,660586,NS560605,1/1/1980 12:00:00 AM,,53,32,28,"Pollokshaws West",0.8,"",""
G43 2PZ,Yes,55.815821,-4.296136,256223,660447,NS562604,1/1/1980 12:00:00 AM,,55,65,30,"Pollokshaws West",1.0,"",""
G43 2QA,Yes,55.81852,-4.278592,257332,660711,NS573607,1/1/1980 12:00:00 AM,,31,15,4,"Langside",0.3,"",""
G43 2QB,No,55.819056,-4.27733,257413,660768,NS574607,1/1/1980 12:00:00 AM,6/1/1999 12:00:00 AM,32,,,"Langside",0.2,"",""
G43 2QD,Yes,55.815096,-4.296924,256171,660368,NS561603,1/1/1980 12:00:00 AM,,55,69,30,"Pollokshaws West",1.0,"",""
G43 2QE,Yes,55.817572,-4.276892,257435,660602,NS574606,1/1/1980 12:00:00 AM,,30,4,2,"Langside",0.4,"",""
G43 2QF,No,55.817543,-4.276971,257430,660599,NS574605,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,30,,,"Langside",0.4,"",""
G43 2QG,Yes,55.815457,-4.296386,256206,660407,NS562604,1/1/1980 12:00:00 AM,,55,57,31,"Pollokshaws West",1.0,"",""
G43 2QH,No,55.816706,-4.278518,257330,660509,NS573605,8/1/1973 12:00:00 AM,12/1/1994 12:00:00 AM,34,,,"Langside",0.5,"",""
G43 2QJ,Yes,55.817391,-4.280314,257220,660589,NS572605,1/1/1980 12:00:00 AM,,30,24,8,"Langside",0.5,"",""
G43 2QL,Yes,55.818455,-4.280137,257235,660707,NS572607,1/1/1980 12:00:00 AM,,29,12,5,"Langside",0.3,"",""
G43 2QN,Yes,55.817896,-4.280232,257227,660645,NS572606,1/1/1980 12:00:00 AM,,29,14,4,"Langside",0.4,"",""
G43 2QP,Yes,55.816644,-4.27944,257272,660504,NS572605,1/1/1980 12:00:00 AM,,33,17,9,"Langside",0.5,"",""
G43 2QQ,Yes,55.816685,-4.277703,257381,660505,NS573605,1/1/1980 12:00:00 AM,,33,86,22,"Langside",0.5,"",""
G43 2QR,Yes,55.815799,-4.279917,257239,660411,NS572604,1/1/1980 12:00:00 AM,,33,23,8,"Langside",0.6,"",""
G43 2QS,Yes,55.817119,-4.299789,255999,660599,NS559605,1/1/1980 12:00:00 AM,,50,32,25,"Pollokshaws West",0.8,"",""
G43 2QT,Yes,55.814862,-4.278602,257318,660304,NS573603,1/1/1980 12:00:00 AM,,35,21,5,"Muirend",0.7,"",""
G43 2QW,No,55.816207,-4.281202,257160,660459,NS571604,1/1/1980 12:00:00 AM,9/1/2000 12:00:00 AM,31,,,"Langside",0.6,"",""
G43 2QX,Yes,55.814851,-4.277707,257374,660301,NS573603,1/1/1980 12:00:00 AM,,35,19,6,"Muirend",0.6,"",""
G43 2QY,Yes,55.81466,-4.274472,257576,660273,NS575602,1/1/1980 12:00:00 AM,,36,41,17,"Muirend",0.6,"",""
G43 2QZ,Yes,55.81404,-4.27493,257545,660205,NS575602,1/1/1980 12:00:00 AM,,40,35,8,"Muirend",0.5,"",""
G43 2RA,Yes,55.814019,-4.271689,257748,660196,NS577601,1/1/1980 12:00:00 AM,,34,17,7,"Muirend",0.5,"",""
G43 2RB,Yes,55.814371,-4.271151,257783,660234,NS577602,1/1/1980 12:00:00 AM,,34,26,8,"Muirend",0.6,"",""
G43 2RD,Yes,55.813476,-4.270923,257794,660134,NS577601,1/1/1980 12:00:00 AM,,33,33,15,"Muirend",0.5,"",""
G43 2RE,Yes,55.814349,-4.269378,257894,660228,NS578602,1/1/1980 12:00:00 AM,,35,31,10,"Muirend",0.6,"",""
G43 2RF,No,55.815611,-4.283753,256998,660398,NS569603,12/1/1995 12:00:00 AM,6/1/1997 12:00:00 AM,35,,,"Langside",0.7,"",""
G43 2RG,Yes,55.816924,-4.298181,256099,660574,NS560605,1/1/1980 12:00:00 AM,,54,37,28,"Pollokshaws West",0.8,"",""
G43 2RJ,Yes,55.816494,-4.294245,256344,660518,NS563605,1/1/1980 12:00:00 AM,,43,156,76,"Pollokshaws West",0.9,"",""
G43 2RL,Yes,55.81687,-4.28852,256704,660548,NS567605,1/1/1980 12:00:00 AM,,30,40,13,"Langside",0.8,"",""
G43 2RN,Yes,55.81778,-4.287967,256742,660648,NS567606,1/1/1980 12:00:00 AM,,28,37,21,"Langside",0.8,"",""
G43 2RP,Yes,55.817091,-4.285835,256873,660567,NS568605,1/1/1980 12:00:00 AM,,33,86,24,"Langside",0.7,"",""
G43 2RQ,No,55.817436,-4.286606,256826,660607,NS568606,7/1/1985 12:00:00 AM,7/1/1992 12:00:00 AM,32,,,"Langside",0.7,"",""
G43 2RR,Yes,55.817695,-4.28718,256791,660637,NS567606,1/1/1980 12:00:00 AM,,30,3,1,"Langside",0.7,"",""
G43 2RS,Yes,55.816664,-4.287744,256752,660524,NS567605,1/1/1980 12:00:00 AM,,32,12,2,"Langside",0.8,"",""
G43 2RT,Yes,55.815841,-4.2849,256927,660426,NS569604,1/1/1980 12:00:00 AM,,36,23,7,"Langside",0.8,"",""
G43 2RU,Yes,55.815788,-4.282423,257082,660415,NS570604,1/1/1980 12:00:00 AM,,33,12,6,"Langside",0.7,"",""
G43 2RW,Yes,55.817591,-4.286024,256863,660623,NS568606,1/1/1980 12:00:00 AM,,31,38,11,"Langside",0.7,"",""
G43 2RX,Yes,55.815324,-4.280353,257210,660359,NS572603,1/1/1980 12:00:00 AM,,32,67,21,"Langside",0.7,"",""
G43 2RY,Yes,55.81742,-4.281178,257166,660594,NS571605,1/1/1980 12:00:00 AM,,30,36,14,"Langside",0.5,"",""
G43 2RZ,Yes,55.818815,-4.283047,257054,660753,NS570607,1/1/1980 12:00:00 AM,,30,36,14,"Langside",0.4,"",""
G43 2SA,Yes,55.819422,-4.286148,256862,660827,NS568608,1/1/1980 12:00:00 AM,,31,32,9,"Langside",0.6,"",""
G43 2SB,Yes,55.818665,-4.286279,256851,660743,NS568607,1/1/1980 12:00:00 AM,,30,9,3,"Langside",0.6,"",""
G43 2SD,Yes,55.817595,-4.298348,256091,660649,NS560606,1/1/1980 12:00:00 AM,,42,64,36,"Pollokshaws West",0.7,"",""
G43 2SE,Yes,55.817279,-4.298409,256086,660614,NS560606,1/1/1980 12:00:00 AM,,48,126,44,"Pollokshaws West",0.8,"",""
G43 2SF,No,55.819432,-4.286116,256864,660828,NS568608,12/1/1995 12:00:00 AM,6/1/1997 12:00:00 AM,31,,,"Langside",0.6,"",""
G43 2SG,No,55.816958,-4.285253,256909,660551,NS569605,10/1/1994 12:00:00 AM,6/1/1999 12:00:00 AM,34,,,"Langside",0.7,"",""
G43 2SH,Yes,55.815962,-4.286615,256820,660443,NS568604,1/1/1980 12:00:00 AM,,36,73,26,"Langside",0.8,"",""
G43 2SJ,Yes,55.814488,-4.284677,256936,660275,NS569602,1/1/1980 12:00:00 AM,,38,51,18,"Muirend",0.9,"",""
G43 2SL,Yes,55.814056,-4.283295,257021,660224,NS570602,1/1/1980 12:00:00 AM,,39,64,23,"Muirend",0.8,"",""
G43 2SN,Yes,55.814513,-4.282622,257065,660274,NS570602,1/1/1980 12:00:00 AM,,37,1,1,"Muirend",0.8,"",""
G43 2SP,Yes,55.814404,-4.281496,257135,660259,NS571602,1/1/1980 12:00:00 AM,,36,21,15,"Muirend",0.7,"",""
G43 2SQ,No,55.813843,-4.280697,257183,660195,NS571601,7/1/1985 12:00:00 AM,7/1/1992 12:00:00 AM,37,,,"Muirend",0.6,"",""
G43 2SR,Yes,55.813599,-4.2803,257207,660167,NS572601,1/1/1980 12:00:00 AM,,37,105,64,"Muirend",0.6,"",""
G43 2SS,No,55.813618,-4.280253,257210,660169,NS572601,7/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,37,,,"Muirend",0.6,"",""
G43 2ST,Yes,55.813313,-4.278482,257320,660132,NS573601,1/1/1980 12:00:00 AM,,36,42,20,"Muirend",0.5,"",""
G43 2SU,Yes,55.813304,-4.281655,257121,660137,NS571601,1/1/1980 12:00:00 AM,,37,94,40,"Muirend",0.6,"",""
G43 2SW,Yes,55.814332,-4.279034,257289,660246,NS572602,1/1/1980 12:00:00 AM,,35,14,3,"Muirend",0.6,"",""
G43 2SX,Yes,55.811424,-4.279837,257228,659924,NS572599,1/1/1980 12:00:00 AM,,40,50,19,"Muirend",0.4,"",""
G43 2SY,Yes,55.812759,-4.276643,257433,660066,NS574600,1/1/1980 12:00:00 AM,,38,59,22,"Muirend",0.4,"",""
G43 2SZ,Yes,55.813716,-4.276428,257450,660172,NS574601,1/1/1980 12:00:00 AM,,37,1,1,"Muirend",0.5,"",""
G43 2TA,Yes,55.813622,-4.27323,257650,660155,NS576601,1/1/1980 12:00:00 AM,,37,60,20,"Muirend",0.5,"",""
G43 2TB,Yes,55.813203,-4.27303,257661,660108,NS576601,1/1/1980 12:00:00 AM,,36,53,21,"Muirend",0.4,"",""
G43 2TD,No,55.817189,-4.284931,256930,660576,NS569605,12/1/1996 12:00:00 AM,12/1/1997 12:00:00 AM,33,,,"Langside",0.6,"",""
G43 2TF,Yes,55.812907,-4.284185,256961,660098,NS569600,12/1/1996 12:00:00 AM,,37,62,23,"Muirend",0.7,"",""
G43 2TG,Yes,55.813692,-4.284982,256914,660187,NS569601,12/1/1996 12:00:00 AM,,39,23,11,"Muirend",0.8,"",""
G43 2TH,Yes,55.813775,-4.290637,256560,660208,NS565602,1/1/1980 12:00:00 AM,,36,56,19,"Giffnock",1.1,"",""
G43 2TJ,Yes,55.815195,-4.289188,256656,660363,NS566603,1/1/1980 12:00:00 AM,,36,26,11,"Langside",1.0,"",""
G43 2TL,Yes,55.813594,-4.286365,256827,660179,NS568601,6/1/2000 12:00:00 AM,,37,22,7,"Muirend",0.9,"",""
G43 2TN,Yes,55.815328,-4.287839,256741,660375,NS567603,1/1/1980 12:00:00 AM,,36,39,16,"Langside",0.9,"",""
G43 2TP,Yes,55.814662,-4.286459,256825,660298,NS568602,1/1/1980 12:00:00 AM,,38,29,12,"Langside",0.9,"",""
G43 2TQ,No,55.816958,-4.285253,256909,660551,NS569605,5/1/1993 12:00:00 AM,6/1/1999 12:00:00 AM,34,,,"Langside",0.7,"",""
G43 2TR,Yes,55.81444,-4.288218,256714,660277,NS567602,1/1/1980 12:00:00 AM,,37,43,16,"Langside",1.0,"",""
G43 2TS,Yes,55.813813,-4.288628,256686,660208,NS566602,1/1/1980 12:00:00 AM,,37,34,9,"Muirend",1.0,"",""
G43 2TT,No,55.81378,-4.287972,256727,660203,NS567602,1/1/1998 12:00:00 AM,7/1/1998 12:00:00 AM,37,,,"Muirend",1.0,"",""
G43 2TU,No,55.813823,-4.288565,256690,660209,NS566602,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,37,,,"Muirend",1.0,"",""
G43 2TW,Yes,55.815392,-4.286853,256803,660380,NS568603,1/1/1980 12:00:00 AM,,37,1,1,"Langside",0.9,"",""
G43 2TX,Yes,55.813333,-4.287866,256732,660153,NS567601,1/1/1980 12:00:00 AM,,38,52,20,"Muirend",0.9,"",""
G43 2TY,Yes,55.812288,-4.282681,257053,660026,NS570600,1/1/1980 12:00:00 AM,,38,66,21,"Muirend",0.6,"",""
G43 2TZ,Yes,55.812019,-4.283575,256996,659998,NS569599,1/1/1980 12:00:00 AM,,39,73,24,"Muirend",0.6,"",""
G43 2UA,No,55.811946,-4.283187,257020,659989,NS570599,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,39,,,"Muirend",0.6,"",""
G43 2UB,Yes,55.812521,-4.287547,256749,660062,NS567600,1/1/1980 12:00:00 AM,,37,50,18,"Muirend",0.9,"",""
G43 2UD,Yes,55.812963,-4.288913,256665,660114,NS566601,1/1/1980 12:00:00 AM,,36,69,21,"Muirend",1.0,"",""
G43 2UE,Yes,55.812775,-4.290323,256576,660096,NS565600,1/1/1980 12:00:00 AM,,35,22,7,"Giffnock",1.0,"",""
G43 2UG,No,55.824736,-4.286492,256860,661419,NS568614,3/1/1978 12:00:00 AM,7/1/1992 12:00:00 AM,26,,,"Pollokshaws East",0.0,"",""
G43 2UJ,No,55.82462,-4.287922,256770,661409,NS567614,8/1/1973 12:00:00 AM,12/1/1994 12:00:00 AM,24,,,"Pollokshaws East",0.1,"",""
G43 2UL,Yes,55.81224,-4.297793,256106,660052,NS561600,1/1/1980 12:00:00 AM,,43,56,22,"Thornliebank",0.9,"",""
G43 2UN,Yes,55.812106,-4.29919,256018,660040,NS560600,1/1/1980 12:00:00 AM,,47,26,12,"Thornliebank",0.8,"",""
G43 2UP,Yes,55.812515,-4.300379,255945,660088,NS559600,1/1/1980 12:00:00 AM,,53,92,43,"Thornliebank",0.7,"",""
G43 2UQ,Yes,55.820186,-4.292149,256489,660925,NS564609,1/1/2013 12:00:00 AM,,22,,,"Pollokshaws East",0.6,"",""
G43 2UR,Yes,55.812804,-4.298864,256041,660117,NS560601,1/1/1980 12:00:00 AM,,51,31,12,"Thornliebank",0.8,"",""
G43 2UT,Yes,55.812334,-4.296601,256181,660060,NS561600,1/1/1980 12:00:00 AM,,39,5,3,"Thornliebank",1.0,"",""
G43 2UU,Yes,55.813246,-4.297341,256138,660163,NS561601,1/1/1980 12:00:00 AM,,47,74,22,"Thornliebank",0.9,"",""
G43 2UW,Yes,55.811661,-4.300855,255912,659994,NS559599,1/1/1980 12:00:00 AM,,50,61,22,"Thornliebank",0.7,"",""
G43 2UX,Yes,55.813006,-4.299341,256012,660141,NS560601,1/1/1980 12:00:00 AM,,53,40,20,"Thornliebank",0.8,"",""
G43 2UY,Yes,55.813935,-4.299393,256012,660244,NS560602,1/1/1980 12:00:00 AM,,58,33,8,"Thornliebank",0.8,"",""
G43 2UZ,Yes,55.81469,-4.300095,255971,660330,NS559603,1/1/1980 12:00:00 AM,,60,2,1,"Thornliebank",0.8,"",""
G43 2WA,No,55.817189,-4.284931,256930,660576,NS569605,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,33,,,"Langside",0.6,"",""
G43 2WE,No,55.816958,-4.285253,256909,660551,NS569605,6/1/1998 12:00:00 AM,12/1/1998 12:00:00 AM,34,,,"Langside",0.7,"",""
G43 2WF,No,55.816958,-4.285253,256909,660551,NS569605,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,34,,,"Langside",0.7,"",""
G43 2WJ,No,55.817293,-4.285145,256917,660588,NS569605,6/1/1999 12:00:00 AM,2/1/2001 12:00:00 AM,32,,,"Langside",0.6,"",""
G43 2WL,No,55.816958,-4.285253,256909,660551,NS569605,12/1/1999 12:00:00 AM,7/1/2000 12:00:00 AM,34,,,"Langside",0.7,"",""
G43 2WN,No,55.817189,-4.284915,256931,660576,NS569605,12/1/1999 12:00:00 AM,5/1/2001 12:00:00 AM,33,,,"Langside",0.6,"",""
G43 2WP,No,55.817293,-4.285145,256917,660588,NS569605,1/1/2001 12:00:00 AM,2/1/2001 12:00:00 AM,32,,,"Langside",0.6,"",""
G43 2WT,No,55.81458,-4.300022,255975,660317,NS559603,8/1/2004 12:00:00 AM,9/1/2005 12:00:00 AM,60,,,"Thornliebank",0.8,"",""
G43 2WU,No,55.81458,-4.300022,255975,660317,NS559603,12/1/2000 12:00:00 AM,5/1/2001 12:00:00 AM,60,,,"Thornliebank",0.8,"",""
G43 2XA,Yes,55.814264,-4.297689,256120,660277,NS561602,1/1/1980 12:00:00 AM,,54,102,22,"Thornliebank",0.9,"",""
G43 2XD,Yes,55.813894,-4.296536,256191,660234,NS561602,1/1/1980 12:00:00 AM,,46,11,2,"Thornliebank",1.0,"",""
G43 2XE,Yes,55.814272,-4.296495,256195,660276,NS561602,1/1/1980 12:00:00 AM,,48,9,2,"Thornliebank",1.0,"",""
G43 2XF,Yes,55.815193,-4.294615,256316,660374,NS563603,1/1/1980 12:00:00 AM,,46,52,13,"Pollokshaws West",1.1,"",""
G43 2XG,Yes,55.817207,-4.291685,256507,660592,NS565605,1/1/1980 12:00:00 AM,,31,2,1,"Pollokshaws East",0.9,"",""
G43 2XH,Yes,55.817604,-4.291133,256543,660635,NS565606,1/1/1980 12:00:00 AM,,28,111,52,"Pollokshaws East",0.8,"",""
G43 2XL,Yes,55.818596,-4.295741,256258,660755,NS562607,12/1/2001 12:00:00 AM,,25,39,22,"Pollokshaws West",0.7,"",""
G43 2XN,Yes,55.817348,-4.294726,256317,660614,NS563606,1/1/1980 12:00:00 AM,,34,123,46,"Pollokshaws West",0.8,"",""
G43 2XP,No,55.818364,-4.295664,256262,660729,NS562607,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,26,,,"Pollokshaws West",0.7,"",""
