Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
G52 1SN,Yes,55.847769,-4.333248,254018,664080,NS540640,1/1/1980 12:00:00 AM,,22,48,18,"Cardonald",0.7,"",""
G52 1SP,Yes,55.846577,-4.332392,254067,663945,NS540639,1/1/1980 12:00:00 AM,,25,18,12,"Cardonald",0.8,"",""
G52 1SQ,Yes,55.846335,-4.330445,254188,663914,NS541639,1/1/1980 12:00:00 AM,,26,10,6,"Cardonald",0.9,"",""
G52 1SR,Yes,55.846743,-4.33122,254141,663961,NS541639,1/1/1980 12:00:00 AM,,24,10,6,"Cardonald",0.9,"",""
G52 1SS,Yes,55.847082,-4.329467,254252,663995,NS542639,1/1/1980 12:00:00 AM,,24,81,53,"Cardonald",0.9,"",""
G52 1ST,Yes,55.847109,-4.32613,254461,663991,NS544639,1/1/1980 12:00:00 AM,,23,47,30,"Cardonald",1.1,"",""
G52 1SU,Yes,55.84691,-4.32762,254367,663972,NS543639,1/1/1980 12:00:00 AM,,24,44,30,"Cardonald",1.0,"",""
G52 1SW,Yes,55.847083,-4.332726,254048,664002,NS540640,1/1/1980 12:00:00 AM,,24,61,17,"Cardonald",0.8,"",""
G52 1SX,Yes,55.846651,-4.329426,254253,663947,NS542639,1/1/1980 12:00:00 AM,,25,63,37,"Cardonald",1.0,"",""
G52 1SY,No,55.846151,-4.331648,254112,663896,NS541638,12/1/1996 12:00:00 AM,5/1/2015 12:00:00 AM,26,,,"Cardonald",0.9,"",""
G52 1SZ,Yes,55.846067,-4.333672,253985,663891,NS539638,3/1/2016 12:00:00 AM,,28,,,"Cardonald",0.8,"",""
G52 1TA,Yes,55.845749,-4.333381,254002,663855,NS540638,4/1/2016 12:00:00 AM,,28,,,"Cardonald",0.9,"",""
G52 1TG,Yes,55.83929,-4.335328,253856,663141,NS538631,1/1/1980 12:00:00 AM,,18,6,2,"Corkerhill Glasgow",0.2,"",""
G52 1TH,Yes,55.838273,-4.333796,253948,663024,NS539630,1/1/1980 12:00:00 AM,,20,33,15,"Corkerhill Glasgow",0.1,"",""
G52 1TJ,Yes,55.83743,-4.332276,254040,662927,NS540629,1/1/1980 12:00:00 AM,,22,86,45,"Corkerhill Glasgow",0.1,"",""
G52 1TL,Yes,55.836743,-4.328657,254264,662843,NS542628,1/1/1980 12:00:00 AM,,26,79,33,"Corkerhill Glasgow",0.4,"",""
G52 1TN,Yes,55.836455,-4.32872,254259,662811,NS542628,1/1/1980 12:00:00 AM,,23,95,48,"Corkerhill Glasgow",0.4,"",""
G52 1TQ,Yes,55.838664,-4.335147,253865,663071,NS538630,1/1/1980 12:00:00 AM,,18,0,0,"Corkerhill Glasgow",0.1,"",""
G52 1WB,No,55.845909,-4.343439,253373,663894,NS533638,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,25,,,"Mosspark",0.6,"",""
G52 1WD,No,55.842815,-4.327902,254334,663517,NS543635,12/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,27,,,"Corkerhill Glasgow",0.7,"",""
G52 1WE,No,55.845909,-4.343439,253373,663894,NS533638,12/1/2000 12:00:00 AM,8/1/2005 12:00:00 AM,25,,,"Mosspark",0.6,"",""
G52 1YA,No,55.842358,-4.327827,254337,663466,NS543634,12/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,27,,,"Corkerhill Glasgow",0.7,"",""
G52 1YB,No,55.842815,-4.327902,254334,663517,NS543635,12/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,27,,,"Corkerhill Glasgow",0.7,"",""
G52 1YD,No,55.845909,-4.343439,253373,663894,NS533638,7/1/2002 12:00:00 AM,7/1/2003 12:00:00 AM,25,,,"Mosspark",0.6,"",""
G52 1YE,No,55.845909,-4.343439,253373,663894,NS533638,10/1/2002 12:00:00 AM,11/1/2002 12:00:00 AM,25,,,"Mosspark",0.6,"",""
G52 1YF,No,55.845909,-4.343439,253373,663894,NS533638,12/1/2002 12:00:00 AM,4/1/2004 12:00:00 AM,25,,,"Mosspark",0.6,"",""
G52 1YH,No,55.845909,-4.343439,253373,663894,NS533638,5/1/2003 12:00:00 AM,6/1/2004 12:00:00 AM,25,,,"Mosspark",0.6,"",""
G52 2AA,Yes,55.846518,-4.358588,252427,663994,NS524639,1/1/1980 12:00:00 AM,,17,36,18,"Crookston Glasgow",0.6,"",""
G52 2AB,Yes,55.846226,-4.360216,252324,663965,NS523639,1/1/1980 12:00:00 AM,,17,7,3,"Crookston Glasgow",0.5,"",""
G52 2AD,Yes,55.846567,-4.360237,252324,664003,NS523640,1/1/1980 12:00:00 AM,,17,5,3,"Crookston Glasgow",0.5,"",""
G52 2AE,Yes,55.847975,-4.360418,252318,664160,NS523641,1/1/1980 12:00:00 AM,,18,14,12,"Crookston Glasgow",0.7,"",""
G52 2AF,Yes,55.848224,-4.361455,252254,664190,NS522641,1/1/1980 12:00:00 AM,,17,44,35,"Crookston Glasgow",0.7,"",""
G52 2AG,Yes,55.848716,-4.36179,252235,664246,NS522642,1/1/1980 12:00:00 AM,,17,24,16,"Crookston Glasgow",0.7,"",""
G52 2AH,Yes,55.848756,-4.360626,252308,664248,NS523642,1/1/1980 12:00:00 AM,,18,17,10,"Hillington East",0.7,"",""
G52 2AJ,Yes,55.848034,-4.359687,252364,664165,NS523641,1/1/1980 12:00:00 AM,,18,19,7,"Crookston Glasgow",0.7,"",""
G52 2AL,Yes,55.848771,-4.358725,252427,664245,NS524642,1/1/1980 12:00:00 AM,,22,79,26,"Hillington East",0.6,"",""
G52 2AN,Yes,55.848726,-4.357316,252515,664237,NS525642,1/1/1980 12:00:00 AM,,24,47,20,"Hillington East",0.6,"",""
G52 2AP,Yes,55.849846,-4.359876,252359,664367,NS523643,1/1/1980 12:00:00 AM,,20,21,8,"Hillington East",0.6,"",""
G52 2AQ,Yes,55.849052,-4.361394,252261,664282,NS522642,1/1/1980 12:00:00 AM,,17,65,41,"Hillington East",0.7,"",""
G52 2AR,Yes,55.849981,-4.360477,252322,664384,NS523643,1/1/1980 12:00:00 AM,,18,16,8,"Hillington East",0.6,"",""
G52 2AS,Yes,55.850189,-4.359753,252368,664405,NS523644,1/1/1980 12:00:00 AM,,19,100,39,"Hillington East",0.5,"",""
G52 2AT,Yes,55.849678,-4.357837,252486,664344,NS524643,1/1/1980 12:00:00 AM,,23,81,32,"Hillington East",0.5,"",""
G52 2AU,Yes,55.850617,-4.360882,252299,664455,NS522644,1/1/1980 12:00:00 AM,,18,15,5,"Hillington East",0.5,"",""
G52 2AW,Yes,55.849291,-4.358804,252424,664303,NS524643,1/1/1980 12:00:00 AM,,22,25,11,"Hillington East",0.6,"",""
G52 2AX,Yes,55.850825,-4.359424,252391,664475,NS523644,1/1/1980 12:00:00 AM,,21,48,29,"Hillington East",0.5,"",""
G52 2AY,Yes,55.851152,-4.359716,252374,664512,NS523645,1/1/1980 12:00:00 AM,,21,63,34,"Hillington East",0.4,"",""
G52 2AZ,Yes,55.850768,-4.357248,252527,664464,NS525644,1/1/1980 12:00:00 AM,,25,20,6,"Hillington East",0.4,"",""
G52 2BA,Yes,55.84986,-4.357273,252522,664363,NS525643,1/1/1980 12:00:00 AM,,24,108,42,"Hillington East",0.5,"",""
G52 2BB,Yes,55.8514,-4.361776,252246,664544,NS522645,1/1/1980 12:00:00 AM,,17,31,14,"Hillington East",0.5,"",""
G52 2BD,No,55.851395,-4.361761,252247,664544,NS522645,12/1/2017 12:00:00 AM,2/1/2018 12:00:00 AM,17,,,"Hillington East",0.5,"",""
G52 2BE,Yes,55.849626,-4.34098,253541,664303,NS535643,10/1/2019 12:00:00 AM,,22,,,"Cardonald",0.3,"",""
G52 2BG,No,55.850223,-4.353796,252741,664396,NS527643,12/1/1990 12:00:00 AM,6/1/1999 12:00:00 AM,22,,,"Hillington East",0.4,"",""
G52 2BJ,Yes,55.846169,-4.343918,253344,663924,NS533639,1/1/1980 12:00:00 AM,,26,27,13,"Mosspark",0.7,"",""
G52 2BL,Yes,55.847756,-4.345084,253277,664103,NS532641,1/1/1980 12:00:00 AM,,29,81,49,"Cardonald",0.6,"",""
G52 2BN,Yes,55.847402,-4.346374,253195,664067,NS531640,1/1/1980 12:00:00 AM,,36,6,2,"Cardonald",0.7,"",""
G52 2BP,Yes,55.847338,-4.347647,253115,664062,NS531640,1/1/1980 12:00:00 AM,,38,30,11,"Mosspark",0.7,"",""
G52 2BS,Yes,55.847951,-4.350416,252944,664136,NS529641,1/1/1980 12:00:00 AM,,36,53,23,"Hillington East",0.7,"",""
G52 2BT,Yes,55.848151,-4.349805,252983,664157,NS529641,1/1/1980 12:00:00 AM,,38,58,25,"Hillington East",0.7,"",""
G52 2BU,Yes,55.848351,-4.343554,253375,664166,NS533641,1/1/1980 12:00:00 AM,,26,52,21,"Cardonald",0.5,"",""
G52 2BW,Yes,55.848849,-4.340517,253567,664215,NS535642,4/1/2004 12:00:00 AM,,33,0,0,"Cardonald",0.4,"",""
G52 2BX,Yes,55.849734,-4.343142,253406,664319,NS534643,1/1/1980 12:00:00 AM,,20,19,10,"Cardonald",0.4,"",""
G52 2BY,Yes,55.850693,-4.341858,253490,664423,NS534644,1/1/1980 12:00:00 AM,,19,6,4,"Cardonald",0.2,"",""
G52 2BZ,Yes,55.851518,-4.341508,253515,664514,NS535645,1/1/1980 12:00:00 AM,,17,7,4,"Cardonald",0.1,"",""
G52 2DA,Yes,55.852023,-4.340468,253582,664568,NS535645,1/1/1980 12:00:00 AM,,15,67,40,"Cardonald",0.1,"",""
G52 2DB,Yes,55.851225,-4.337049,253793,664472,NS537644,1/1/1980 12:00:00 AM,,16,0,0,"Cardonald",0.3,"",""
G52 2DD,Yes,55.850847,-4.340845,253554,664438,NS535644,1/1/1980 12:00:00 AM,,19,61,37,"Cardonald",0.2,"",""
G52 2DE,Yes,55.849572,-4.341726,253494,664298,NS534642,1/1/1980 12:00:00 AM,,23,72,43,"Cardonald",0.3,"",""
G52 2DF,Yes,55.848894,-4.343842,253359,664227,NS533642,1/1/1980 12:00:00 AM,,22,14,8,"Cardonald",0.5,"",""
G52 2DG,Yes,55.849632,-4.343807,253364,664309,NS533643,1/1/1980 12:00:00 AM,,18,35,22,"Cardonald",0.4,"",""
G52 2DH,Yes,55.849185,-4.344611,253312,664261,NS533642,1/1/1980 12:00:00 AM,,20,25,10,"Cardonald",0.4,"",""
G52 2DJ,Yes,55.84962,-4.34534,253268,664311,NS532643,1/1/1980 12:00:00 AM,,17,45,21,"Cardonald",0.4,"",""
G52 2DL,Yes,55.848547,-4.345052,253282,664191,NS532641,1/1/1980 12:00:00 AM,,23,39,21,"Cardonald",0.5,"",""
G52 2DN,Yes,55.84895,-4.345812,253236,664238,NS532642,1/1/1980 12:00:00 AM,,21,22,8,"Cardonald",0.5,"",""
G52 2DP,Yes,55.849132,-4.347372,253139,664261,NS531642,1/1/1980 12:00:00 AM,,23,47,20,"Cardonald",0.6,"",""
G52 2DQ,Yes,55.848423,-4.344054,253344,664175,NS533641,1/1/1980 12:00:00 AM,,24,36,24,"Cardonald",0.5,"",""
G52 2DR,Yes,55.848527,-4.346089,253217,664191,NS532641,1/1/1980 12:00:00 AM,,25,34,14,"Cardonald",0.6,"",""
G52 2DS,Yes,55.848783,-4.34775,253114,664223,NS531642,1/1/1980 12:00:00 AM,,29,32,16,"Cardonald",0.6,"",""
G52 2DT,Yes,55.848174,-4.345748,253237,664151,NS532641,1/1/1980 12:00:00 AM,,27,16,6,"Cardonald",0.6,"",""
G52 2DU,Yes,55.848033,-4.344701,253302,664133,NS533641,1/1/1980 12:00:00 AM,,26,15,7,"Cardonald",0.6,"",""
G52 2DW,Yes,55.849629,-4.345804,253239,664313,NS532643,1/1/1980 12:00:00 AM,,17,29,16,"Cardonald",0.5,"",""
G52 2DY,Yes,55.850369,-4.345193,253280,664394,NS532643,12/1/1996 12:00:00 AM,,15,23,7,"Cardonald",0.4,"",""
G52 2DZ,Yes,55.849886,-4.340053,253600,664330,NS535643,2/1/2010 12:00:00 AM,,23,2,1,"Cardonald",0.3,"",""
G52 2EA,Yes,55.848822,-4.351093,252905,664235,NS529642,1/1/1980 12:00:00 AM,,30,94,62,"Hillington East",0.6,"",""
G52 2EB,No,55.849822,-4.352653,252811,664349,NS528643,6/1/1996 12:00:00 AM,7/1/2001 12:00:00 AM,23,,,"Hillington East",0.5,"",""
G52 2ED,Yes,55.849621,-4.353328,252768,664328,NS527643,1/1/1980 12:00:00 AM,,23,38,21,"Hillington East",0.5,"",""
G52 2EE,Yes,55.850457,-4.353283,252774,664421,NS527644,1/1/1980 12:00:00 AM,,21,24,13,"Hillington East",0.4,"",""
G52 2EF,Yes,55.851015,-4.353253,252778,664483,NS527644,1/1/1980 12:00:00 AM,,22,24,13,"Hillington East",0.4,"",""
G52 2EG,Yes,55.851699,-4.353214,252783,664559,NS527645,1/1/1980 12:00:00 AM,,23,31,11,"Hillington East",0.3,"",""
G52 2EH,Yes,55.85296,-4.35214,252855,664697,NS528646,1/1/1980 12:00:00 AM,,17,39,19,"Hillington East",0.2,"",""
G52 2EJ,Yes,55.849273,-4.352205,252837,664287,NS528642,1/1/1980 12:00:00 AM,,26,18,7,"Hillington East",0.6,"",""
G52 2EL,Yes,55.849972,-4.351864,252861,664364,NS528643,1/1/1980 12:00:00 AM,,23,49,20,"Hillington East",0.5,"",""
G52 2EN,Yes,55.849628,-4.350597,252939,664323,NS529643,1/1/1980 12:00:00 AM,,24,20,11,"Hillington East",0.6,"",""
G52 2EP,Yes,55.849908,-4.350054,252974,664353,NS529643,1/1/1980 12:00:00 AM,,22,18,11,"Hillington East",0.6,"",""
G52 2EQ,Yes,55.852449,-4.352988,252800,664642,NS528646,1/1/1980 12:00:00 AM,,19,26,13,"Hillington East",0.2,"",""
G52 2ER,Yes,55.850946,-4.35122,252905,664471,NS529644,1/1/1980 12:00:00 AM,,19,106,49,"Hillington East",0.4,"",""
G52 2ES,Yes,55.850646,-4.349508,253011,664434,NS530644,1/1/1980 12:00:00 AM,,20,10,4,"Hillington East",0.5,"",""
G52 2ET,Yes,55.851311,-4.349995,252983,664509,NS529645,1/1/1980 12:00:00 AM,,19,66,35,"Hillington East",0.4,"",""
G52 2EU,Yes,55.8512,-4.348263,253091,664493,NS530644,1/1/1980 12:00:00 AM,,17,13,8,"Cardonald",0.5,"",""
G52 2EW,Yes,55.850343,-4.351726,252871,664405,NS528644,1/1/1980 12:00:00 AM,,21,61,35,"Hillington East",0.5,"",""
G52 2EX,Yes,55.851197,-4.347001,253170,664490,NS531644,1/1/1980 12:00:00 AM,,15,33,13,"Cardonald",0.4,"",""
G52 2EY,Yes,55.849327,-4.350069,252971,664289,NS529642,1/1/1980 12:00:00 AM,,25,27,15,"Hillington East",0.6,"",""
G52 2EZ,Yes,55.848812,-4.349525,253003,664230,NS530642,1/1/1980 12:00:00 AM,,30,89,60,"Hillington East",0.7,"",""
G52 2HE,Yes,55.849779,-4.349248,253024,664337,NS530643,1/1/1980 12:00:00 AM,,22,44,22,"Hillington East",0.6,"",""
G52 2HF,Yes,55.849566,-4.347733,253118,664310,NS531643,1/1/1980 12:00:00 AM,,21,20,11,"Cardonald",0.6,"",""
G52 2HG,Yes,55.850308,-4.348417,253078,664394,NS530643,1/1/1980 12:00:00 AM,,19,40,19,"Cardonald",0.5,"",""
G52 2HH,Yes,55.850499,-4.347342,253146,664413,NS531644,1/1/1980 12:00:00 AM,,17,28,14,"Cardonald",0.5,"",""
G52 2HJ,Yes,55.850803,-4.344565,253321,664441,NS533644,1/1/1980 12:00:00 AM,,16,29,10,"Cardonald",0.3,"",""
G52 2HL,Yes,55.850008,-4.344325,253333,664352,NS533643,1/1/1980 12:00:00 AM,,17,19,6,"Cardonald",0.4,"",""
G52 2HN,Yes,55.850691,-4.343391,253394,664426,NS533644,1/1/1980 12:00:00 AM,,17,32,10,"Cardonald",0.3,"",""
G52 2HQ,Yes,55.849902,-4.346587,253191,664345,NS531643,1/1/1980 12:00:00 AM,,18,50,22,"Cardonald",0.5,"",""
G52 2HT,No,55.849788,-4.349248,253024,664338,NS530643,6/1/1982 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Hillington East",0.6,"",""
G52 2HU,No,55.853935,-4.363144,252170,664829,NS521648,9/1/1987 12:00:00 AM,7/1/1992 12:00:00 AM,16,,,"Hillington East",0.5,"",""
G52 2HW,Yes,55.850088,-4.342956,253419,664358,NS534643,1/1/1980 12:00:00 AM,,19,21,9,"Cardonald",0.3,"",""
G52 2HX,Yes,55.849473,-4.35399,252726,664313,NS527643,1/1/1980 12:00:00 AM,,25,61,27,"Hillington East",0.5,"",""
G52 2HY,Yes,55.849417,-4.355521,252630,664310,NS526643,1/1/1980 12:00:00 AM,,26,42,20,"Hillington East",0.5,"",""
G52 2HZ,Yes,55.850118,-4.354109,252721,664385,NS527643,1/1/1980 12:00:00 AM,,23,46,20,"Hillington East",0.5,"",""
G52 2JA,Yes,55.849817,-4.355257,252648,664354,NS526643,1/1/1980 12:00:00 AM,,25,33,16,"Hillington East",0.5,"",""
G52 2JB,Yes,55.84965,-4.35603,252599,664337,NS525643,1/1/1980 12:00:00 AM,,26,65,26,"Hillington East",0.5,"",""
G52 2JD,Yes,55.850721,-4.354529,252697,664453,NS526644,1/1/1980 12:00:00 AM,,23,110,44,"Hillington East",0.4,"",""
G52 2JE,Yes,55.850549,-4.356452,252576,664438,NS525644,1/1/1980 12:00:00 AM,,25,31,12,"Hillington East",0.4,"",""
G52 2JF,Yes,55.850893,-4.355402,252643,664474,NS526644,1/1/1980 12:00:00 AM,,24,88,36,"Hillington East",0.4,"",""
G52 2JG,Yes,55.851474,-4.354143,252724,664536,NS527645,1/1/1980 12:00:00 AM,,25,65,28,"Hillington East",0.3,"",""
G52 2JH,Yes,55.851821,-4.354356,252712,664575,NS527645,1/1/1980 12:00:00 AM,,26,60,24,"Hillington East",0.3,"",""
G52 2JJ,Yes,55.852329,-4.356,252611,664635,NS526646,1/1/1980 12:00:00 AM,,30,34,16,"Hillington East",0.2,"",""
G52 2JL,Yes,55.852688,-4.359745,252378,664683,NS523646,1/1/1980 12:00:00 AM,,35,115,47,"Hillington East",0.3,"",""
G52 2JN,Yes,55.851828,-4.356785,252560,664581,NS525645,1/1/1980 12:00:00 AM,,30,62,24,"Hillington East",0.3,"",""
G52 2JP,Yes,55.85301,-4.357496,252520,664714,NS525647,1/1/1980 12:00:00 AM,,31,77,58,"Hillington East",0.2,"",""
G52 2JQ,Yes,55.851439,-4.355995,252608,664536,NS526645,1/1/1980 12:00:00 AM,,28,82,34,"Hillington East",0.3,"",""
G52 2JR,Yes,55.853467,-4.35992,252370,664770,NS523647,1/1/1980 12:00:00 AM,,31,64,51,"Hillington East",0.3,"",""
G52 2JS,Yes,55.853647,-4.357534,252520,664785,NS525647,2/1/2003 12:00:00 AM,,24,53,46,"Hillington East",0.2,"",""
G52 2JT,Yes,55.85384,-4.359655,252388,664811,NS523648,1/1/1980 12:00:00 AM,,27,33,29,"Hillington East",0.3,"",""
G52 2JU,Yes,55.852463,-4.363055,252170,664665,NS521646,1/1/1980 12:00:00 AM,,18,62,30,"Hillington East",0.5,"",""
G52 2JW,No,55.851463,-4.356124,252600,664539,NS526645,12/1/1985 12:00:00 AM,7/1/1992 12:00:00 AM,28,,,"Hillington East",0.3,"",""
G52 2JX,Yes,55.853221,-4.363102,252170,664750,NS521647,1/1/1980 12:00:00 AM,,16,19,8,"Hillington East",0.5,"",""
G52 2JY,Yes,55.852701,-4.361887,252244,664689,NS522646,1/1/1980 12:00:00 AM,,24,89,42,"Hillington East",0.5,"",""
G52 2JZ,No,55.85261,-4.361945,252240,664679,NS522646,7/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,23,,,"Hillington East",0.5,"",""
G52 2LA,Yes,55.851824,-4.358862,252430,664585,NS524645,1/1/1980 12:00:00 AM,,31,108,43,"Hillington East",0.4,"",""
G52 2LB,Yes,55.853745,-4.364139,252107,664810,NS521648,1/1/1980 12:00:00 AM,,14,54,23,"Hillington West",0.5,"",""
G52 2LD,Yes,55.853937,-4.363032,252177,664829,NS521648,1/1/1980 12:00:00 AM,,16,63,24,"Hillington East",0.5,"",""
G52 2LE,Yes,55.853798,-4.361858,252250,664811,NS522648,1/1/1980 12:00:00 AM,,24,60,25,"Hillington East",0.4,"",""
G52 2LF,Yes,55.854717,-4.36316,252172,664916,NS521649,1/1/1980 12:00:00 AM,,14,104,44,"Hillington East",0.5,"",""
G52 2LG,Yes,55.854523,-4.361071,252302,664890,NS523648,1/1/1980 12:00:00 AM,,19,78,37,"Hillington East",0.4,"",""
G52 2LH,Yes,55.854044,-4.356056,252614,664826,NS526648,1/1/1980 12:00:00 AM,,18,86,36,"Hillington East",0.1,"",""
G52 2LJ,Yes,55.853862,-4.35432,252722,664802,NS527648,1/1/1980 12:00:00 AM,,16,48,19,"Hillington East",0.1,"",""
G52 2LL,Yes,55.853745,-4.352907,252810,664786,NS528647,1/1/1980 12:00:00 AM,,15,73,32,"Hillington East",0.1,"",""
G52 2LN,Yes,55.852919,-4.353799,252751,664696,NS527646,1/1/1980 12:00:00 AM,,19,70,29,"Hillington East",0.2,"",""
G52 2LP,Yes,55.85278,-4.354973,252677,664683,NS526646,1/1/1980 12:00:00 AM,,24,57,26,"Hillington East",0.2,"",""
G52 2LQ,Yes,55.854266,-4.358531,252460,664856,NS524648,1/1/1980 12:00:00 AM,,19,62,32,"Hillington East",0.2,"",""
G52 2LR,Yes,55.84659,-4.33693,253783,663956,NS537639,1/1/1980 12:00:00 AM,,33,78,67,"Cardonald",0.7,"",""
G52 2LS,Yes,55.84659,-4.33693,253783,663956,NS537639,1/1/1980 12:00:00 AM,,33,78,67,"Cardonald",0.7,"",""
G52 2LT,No,55.850214,-4.353795,252741,664395,NS527643,12/1/1996 12:00:00 AM,12/1/1997 12:00:00 AM,22,,,"Hillington East",0.4,"",""
G52 2LW,Yes,55.852773,-4.354382,252714,664681,NS527646,1/1/1980 12:00:00 AM,,22,67,26,"Hillington East",0.2,"",""
G52 2LX,Yes,55.852965,-4.344791,253315,664682,NS533646,12/1/1982 12:00:00 AM,,16,70,44,"Cardonald",0.3,"",""
G52 2NE,Yes,55.851064,-4.342679,253440,664466,NS534644,1/1/1980 12:00:00 AM,,18,63,25,"Cardonald",0.2,"",""
G52 2NF,Yes,55.851508,-4.343904,253365,664518,NS533645,1/1/1980 12:00:00 AM,,17,44,19,"Cardonald",0.2,"",""
G52 2NG,Yes,55.851633,-4.345365,253274,664535,NS532645,1/1/1980 12:00:00 AM,,14,27,15,"Cardonald",0.3,"",""
G52 2NH,Yes,55.851789,-4.351814,252871,664566,NS528645,1/1/1980 12:00:00 AM,,20,40,18,"Hillington East",0.3,"",""
G52 2NJ,Yes,55.852313,-4.351638,252884,664624,NS528646,1/1/1980 12:00:00 AM,,17,21,7,"Hillington East",0.3,"",""
G52 2NL,Yes,55.851929,-4.348227,253096,664574,NS530645,1/1/1980 12:00:00 AM,,15,55,26,"Cardonald",0.5,"",""
G52 2NN,Yes,55.851801,-4.34643,253208,664556,NS532645,1/1/1980 12:00:00 AM,,13,13,4,"Cardonald",0.4,"",""
G52 2NP,Yes,55.852571,-4.348042,253110,664645,NS531646,1/1/1980 12:00:00 AM,,14,60,27,"Cardonald",0.5,"",""
G52 2NQ,Yes,55.851641,-4.348737,253063,664543,NS530645,1/1/1980 12:00:00 AM,,17,46,21,"Hillington East",0.5,"",""
G52 2NR,Yes,55.852873,-4.347757,253129,664678,NS531646,1/1/1980 12:00:00 AM,,13,62,25,"Cardonald",0.4,"",""
G52 2NS,Yes,55.852849,-4.349928,252993,664680,NS529646,1/1/1980 12:00:00 AM,,16,38,13,"Hillington East",0.4,"",""
G52 2NT,No,55.852981,-4.350544,252955,664696,NS529646,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,15,,,"Hillington East",0.3,"",""
G52 2NU,Yes,55.853088,-4.351093,252921,664709,NS529647,1/1/1980 12:00:00 AM,,15,17,8,"Hillington East",0.3,"",""
G52 2NW,Yes,55.852223,-4.347909,253117,664606,NS531646,1/1/1980 12:00:00 AM,,14,65,27,"Cardonald",0.5,"",""
G52 2NX,Yes,55.853508,-4.350735,252945,664755,NS529647,1/1/1980 12:00:00 AM,,14,66,31,"Hillington East",0.3,"",""
G52 2NY,Yes,55.853141,-4.347374,253154,664707,NS531647,1/1/1980 12:00:00 AM,,13,85,38,"Cardonald",0.4,"",""
G52 2NZ,Yes,55.851907,-4.344647,253320,664564,NS533645,1/1/1980 12:00:00 AM,,15,82,36,"Cardonald",0.3,"",""
G52 2PA,Yes,55.851698,-4.34243,253458,664536,NS534645,1/1/1980 12:00:00 AM,,18,32,11,"Cardonald",0.1,"",""
G52 2PB,Yes,55.852246,-4.343389,253400,664599,NS534645,1/1/1980 12:00:00 AM,,16,97,61,"Cardonald",0.2,"",""
G52 2PD,Yes,55.852246,-4.343389,253400,664599,NS534645,1/1/1980 12:00:00 AM,,16,104,54,"Cardonald",0.2,"",""
G52 2PE,Yes,55.852343,-4.342053,253484,664607,NS534646,1/1/1980 12:00:00 AM,,16,97,59,"Cardonald",0.1,"",""
G52 2PF,Yes,55.852343,-4.342053,253484,664607,NS534646,1/1/1980 12:00:00 AM,,16,92,53,"Cardonald",0.1,"",""
G52 2PG,No,55.849258,-4.35206,252846,664285,NS528642,6/1/1996 12:00:00 AM,6/1/1997 12:00:00 AM,26,,,"Hillington East",0.6,"",""
G52 2PN,Yes,55.846137,-4.362016,252211,663959,NS522639,1/1/1980 12:00:00 AM,,19,46,28,"Crookston Glasgow",0.5,"",""
G52 2PP,Yes,55.846421,-4.363615,252112,663994,NS521639,1/1/1980 12:00:00 AM,,21,13,3,"Crookston Glasgow",0.5,"",""
G52 2PQ,No,55.850214,-4.353795,252741,664395,NS527643,12/1/1996 12:00:00 AM,12/1/1997 12:00:00 AM,22,,,"Hillington East",0.4,"",""
G52 2PR,Yes,55.846482,-4.364386,252064,664003,NS520640,1/1/1980 12:00:00 AM,,23,8,2,"Crookston Glasgow",0.5,"",""
G52 2PS,Yes,55.846298,-4.366307,251943,663986,NS519639,1/1/1980 12:00:00 AM,,24,73,31,"Crookston Glasgow",0.5,"",""
G52 2PT,Yes,55.847082,-4.360587,252304,664061,NS523640,1/1/1980 12:00:00 AM,,18,43,30,"Crookston Glasgow",0.6,"",""
G52 2PU,Yes,55.84704,-4.361336,252257,664058,NS522640,1/1/1980 12:00:00 AM,,20,39,30,"Crookston Glasgow",0.6,"",""
G52 2PW,Yes,55.845966,-4.363906,252092,663944,NS520639,1/1/1980 12:00:00 AM,,19,6,3,"Crookston Glasgow",0.4,"",""
G52 2PX,Yes,55.846999,-4.362084,252210,664055,NS522640,1/1/1980 12:00:00 AM,,21,44,31,"Crookston Glasgow",0.5,"",""
G52 2PY,Yes,55.846967,-4.362833,252163,664053,NS521640,1/1/1980 12:00:00 AM,,22,39,31,"Crookston Glasgow",0.5,"",""
G52 2PZ,Yes,55.846912,-4.364731,252044,664051,NS520640,1/1/1980 12:00:00 AM,,26,40,30,"Crookston Glasgow",0.5,"",""
G52 2QA,Yes,55.846853,-4.365446,251999,664046,NS519640,1/1/1980 12:00:00 AM,,26,40,29,"Crookston Glasgow",0.5,"",""
G52 2QB,Yes,55.846848,-4.366181,251953,664047,NS519640,1/1/1980 12:00:00 AM,,27,40,30,"Crookston Glasgow",0.5,"",""
G52 2QD,Yes,55.846816,-4.366913,251907,664045,NS519640,1/1/1980 12:00:00 AM,,26,41,30,"Crookston Glasgow",0.5,"",""
