Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
G21 4NB,Yes,55.877837,-4.222308,261070,667197,NS610671,4/1/1989 12:00:00 AM,,56,44,27,"Barnhill",0.1,"",""
G21 4ND,No,55.879972,-4.222315,261077,667434,NS610674,1/1/1980 12:00:00 AM,4/1/2007 12:00:00 AM,59,,,"Barnhill",0.3,"",""
G21 4NE,Yes,55.880418,-4.222215,261085,667484,NS610674,1/1/1980 12:00:00 AM,,60,3,2,"Barnhill",0.3,"",""
G21 4NF,Yes,55.880869,-4.221439,261135,667532,NS611675,1/1/1980 12:00:00 AM,,66,58,25,"Barnhill",0.4,"",""
G21 4NG,Yes,55.881149,-4.221375,261140,667563,NS611675,1/1/1980 12:00:00 AM,,68,31,18,"Barnhill",0.4,"",""
G21 4NH,Yes,55.880805,-4.219021,261286,667520,NS612675,1/1/1980 12:00:00 AM,,69,36,22,"Barnhill",0.4,"",""
G21 4NJ,Yes,55.880344,-4.221665,261119,667474,NS611674,1/1/1980 12:00:00 AM,,62,18,9,"Barnhill",0.3,"",""
G21 4NL,Yes,55.880121,-4.220069,261218,667446,NS612674,1/1/1980 12:00:00 AM,,62,63,36,"Barnhill",0.3,"",""
G21 4NN,Yes,55.880294,-4.215427,261509,667456,NS615674,1/1/1980 12:00:00 AM,,66,105,57,"Barnhill",0.6,"",""
G21 4NP,Yes,55.880104,-4.213034,261658,667430,NS616674,1/1/1980 12:00:00 AM,,66,51,22,"Barnhill",0.7,"",""
G21 4NQ,Yes,55.880817,-4.220559,261190,667525,NS611675,1/1/1980 12:00:00 AM,,67,25,17,"Barnhill",0.4,"",""
G21 4NR,Yes,55.880905,-4.215957,261478,667525,NS614675,2/1/1986 12:00:00 AM,,74,94,41,"Barnhill",0.6,"",""
G21 4NS,Yes,55.880483,-4.218939,261290,667484,NS612674,1/1/1980 12:00:00 AM,,65,48,22,"Barnhill",0.4,"",""
G21 4NT,Yes,55.88003,-4.211654,261744,667419,NS617674,1/1/1980 12:00:00 AM,,67,22,12,"Barnhill",0.8,"",""
G21 4NU,Yes,55.879545,-4.211595,261746,667365,NS617673,1/1/1980 12:00:00 AM,,66,36,16,"Barnhill",0.7,"",""
G21 4NW,No,55.879674,-4.212913,261664,667382,NS616673,1/1/1980 12:00:00 AM,6/1/1999 12:00:00 AM,64,,,"Barnhill",0.7,"",""
G21 4NX,No,55.879175,-4.212693,261676,667326,NS616673,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,62,,,"Barnhill",0.7,"",""
G21 4NY,Yes,55.879371,-4.211313,261763,667345,NS617673,1/1/1980 12:00:00 AM,,66,15,8,"Barnhill",0.8,"",""
G21 4NZ,No,55.878764,-4.223062,261026,667301,NS610673,6/1/1996 12:00:00 AM,6/1/1997 12:00:00 AM,56,,,"Barnhill",0.1,"",""
G21 4PA,Yes,55.8792,-4.212822,261668,667329,NS616673,3/1/2009 12:00:00 AM,,62,30,14,"Barnhill",0.7,"",""
G21 4PB,Yes,55.877699,-4.210022,261838,667157,NS618671,1/1/1980 12:00:00 AM,,68,,,"Barnhill",0.8,"",""
G21 4PD,No,55.879287,-4.212955,261660,667339,NS616673,1/1/1980 12:00:00 AM,2/1/1995 12:00:00 AM,62,,,"Barnhill",0.7,"",""
G21 4PE,Yes,55.879673,-4.213505,261627,667383,NS616673,12/1/2008 12:00:00 AM,,63,11,3,"Barnhill",0.6,"",""
G21 4PF,No,55.880198,-4.209793,261861,667434,NS618674,1/1/1980 12:00:00 AM,7/1/2012 12:00:00 AM,70,101,27,"Barnhill",0.9,"",""
G21 4PG,No,55.880198,-4.209793,261861,667434,NS618674,1/1/1980 12:00:00 AM,7/1/2012 12:00:00 AM,70,99,19,"Barnhill",0.9,"",""
G21 4PH,Yes,55.881019,-4.211087,261783,667528,NS617675,1/1/1980 12:00:00 AM,,74,31,15,"Barnhill",0.8,"",""
G21 4PJ,Yes,55.882062,-4.211082,261787,667644,NS617676,1/1/1980 12:00:00 AM,,80,14,8,"Barnhill",0.9,"",""
G21 4PL,No,55.880766,-4.20869,261932,667495,NS619674,1/1/1980 12:00:00 AM,4/1/2014 12:00:00 AM,75,0,0,"Barnhill",1.0,"",""
G21 4PN,Yes,55.880438,-4.224599,260936,667491,NS609674,12/1/1996 12:00:00 AM,,58,0,0,"Barnhill",0.3,"",""
G21 4PP,No,55.880088,-4.217909,261353,667438,NS613674,12/1/1990 12:00:00 AM,7/1/1992 12:00:00 AM,63,,,"Barnhill",0.4,"",""
G21 4PQ,Yes,55.879854,-4.210925,261789,667398,NS617673,1/1/1980 12:00:00 AM,,67,21,12,"Barnhill",0.8,"",""
G21 4PR,Yes,55.880566,-4.223788,260987,667503,NS609675,3/1/1991 12:00:00 AM,,58,0,0,"Barnhill",0.3,"",""
G21 4PX,No,55.880773,-4.21579,261488,667510,NS614675,12/1/1995 12:00:00 AM,6/1/1997 12:00:00 AM,72,,,"Barnhill",0.6,"",""
G21 4PY,No,55.880952,-4.207854,261985,667514,NS619675,1/1/1980 12:00:00 AM,2/1/2010 12:00:00 AM,77,,,"Barnhill",1.0,"",""
G21 4PZ,No,55.880952,-4.207854,261985,667514,NS619675,1/1/1980 12:00:00 AM,2/1/2010 12:00:00 AM,77,,,"Barnhill",1.0,"",""
G21 4QA,No,55.880664,-4.207853,261984,667482,NS619674,1/1/1980 12:00:00 AM,2/1/2010 12:00:00 AM,78,,,"Barnhill",1.0,"",""
G21 4QB,No,55.880664,-4.207853,261984,667482,NS619674,1/1/1980 12:00:00 AM,2/1/2010 12:00:00 AM,78,,,"Barnhill",1.0,"",""
G21 4QD,No,55.880395,-4.207822,261985,667452,NS619674,1/1/1980 12:00:00 AM,2/1/2010 12:00:00 AM,78,,,"Barnhill",1.0,"",""
G21 4QE,No,55.880395,-4.207822,261985,667452,NS619674,1/1/1980 12:00:00 AM,2/1/2010 12:00:00 AM,78,,,"Barnhill",1.0,"",""
G21 4QF,No,55.879526,-4.208684,261928,667357,NS619673,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,76,82,43,"Barnhill",0.9,"",""
G21 4QG,No,55.879526,-4.208684,261928,667357,NS619673,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,76,75,36,"Barnhill",0.9,"",""
G21 4QH,No,55.879633,-4.209713,261864,667371,NS618673,1/1/1980 12:00:00 AM,3/1/2015 12:00:00 AM,71,112,47,"Barnhill",0.9,"",""
G21 4QJ,Yes,55.88053,-4.206822,262048,667465,NS620674,1/1/1980 12:00:00 AM,,80,0,0,"Barnhill",1.1,"",""
G21 4QL,No,55.880216,-4.206293,262080,667429,NS620674,2/1/1994 12:00:00 AM,12/1/1995 12:00:00 AM,85,,,"Barnhill",1.1,"",""
G21 4QN,No,55.879999,-4.205849,262107,667404,NS621674,1/1/1980 12:00:00 AM,2/1/2009 12:00:00 AM,87,,,"Barnhill",1.1,"",""
G21 4QP,No,55.879748,-4.205835,262107,667376,NS621673,1/1/1980 12:00:00 AM,2/1/2009 12:00:00 AM,90,,,"Barnhill",1.1,"",""
G21 4QQ,No,55.879633,-4.209713,261864,667371,NS618673,1/1/1980 12:00:00 AM,3/1/2015 12:00:00 AM,71,156,52,"Barnhill",0.9,"",""
G21 4QR,No,55.879748,-4.205835,262107,667376,NS621673,1/1/1980 12:00:00 AM,2/1/2009 12:00:00 AM,90,,,"Barnhill",1.1,"",""
G21 4QS,No,55.879461,-4.205802,262108,667344,NS621673,1/1/1980 12:00:00 AM,2/1/2009 12:00:00 AM,94,,,"Barnhill",1.1,"",""
G21 4QT,No,55.879461,-4.205802,262108,667344,NS621673,1/1/1980 12:00:00 AM,2/1/2009 12:00:00 AM,94,,,"Barnhill",1.1,"",""
G21 4QU,No,55.87956,-4.206751,262049,667357,NS620673,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,91,74,44,"Barnhill",1.0,"",""
G21 4QW,No,55.879999,-4.205849,262107,667404,NS621674,1/1/1980 12:00:00 AM,2/1/2009 12:00:00 AM,87,,,"Barnhill",1.1,"",""
G21 4QX,No,55.87956,-4.206751,262049,667357,NS620673,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,91,80,37,"Barnhill",1.0,"",""
G21 4QY,No,55.879525,-4.207709,261989,667355,NS619673,1/1/1980 12:00:00 AM,10/1/2013 12:00:00 AM,84,100,49,"Barnhill",1.0,"",""
G21 4QZ,No,55.879525,-4.207709,261989,667355,NS619673,1/1/1980 12:00:00 AM,10/1/2013 12:00:00 AM,84,86,46,"Barnhill",1.0,"",""
G21 4RA,No,55.876781,-4.229295,260629,667093,NS606670,6/1/1996 12:00:00 AM,12/1/1996 12:00:00 AM,67,,,"Barnhill",0.4,"",""
G21 4RG,No,55.876262,-4.231168,260510,667039,NS605670,8/1/1973 12:00:00 AM,6/1/1982 12:00:00 AM,67,,,"Barnhill",0.5,"",""
G21 4RJ,No,55.876352,-4.231173,260510,667049,NS605670,8/1/1973 12:00:00 AM,12/1/1977 12:00:00 AM,68,,,"Barnhill",0.5,"",""
G21 4RL,No,55.876442,-4.231178,260510,667059,NS605670,8/1/1973 12:00:00 AM,12/1/1977 12:00:00 AM,68,,,"Barnhill",0.5,"",""
G21 4RN,No,55.876531,-4.231183,260510,667069,NS605670,8/1/1973 12:00:00 AM,8/1/1978 12:00:00 AM,68,,,"Barnhill",0.5,"",""
G21 4RP,Yes,55.876732,-4.229263,260631,667088,NS606670,1/1/1980 12:00:00 AM,,67,44,33,"Barnhill",0.4,"",""
G21 4RQ,No,55.876896,-4.229398,260623,667106,NS606671,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,68,,,"Barnhill",0.4,"",""
G21 4RR,Yes,55.87701,-4.229564,260613,667119,NS606671,1/1/1980 12:00:00 AM,,69,61,36,"Barnhill",0.4,"",""
G21 4RS,Yes,55.877038,-4.230013,260585,667123,NS605671,1/1/1980 12:00:00 AM,,70,43,21,"Barnhill",0.4,"",""
G21 4RT,No,55.87707,-4.231214,260510,667129,NS605671,8/1/1973 12:00:00 AM,2/1/1983 12:00:00 AM,71,,,"Barnhill",0.5,"",""
G21 4RU,No,55.87716,-4.231219,260510,667139,NS605671,8/1/1973 12:00:00 AM,2/1/1979 12:00:00 AM,71,,,"Barnhill",0.5,"",""
G21 4RW,No,55.87725,-4.231225,260510,667149,NS605671,8/1/1973 12:00:00 AM,8/1/1978 12:00:00 AM,71,,,"Barnhill",0.5,"",""
G21 4RY,No,55.87709,-4.230096,260580,667129,NS605671,8/1/1973 12:00:00 AM,11/1/1976 12:00:00 AM,70,,,"Barnhill",0.4,"",""
G21 4SA,Yes,55.884599,-4.225394,260901,667955,NS609679,2/1/1986 12:00:00 AM,,86,17,8,"Springburn",0.4,"",""
G21 4SE,Yes,55.878935,-4.232667,260426,667340,NS604673,1/1/1980 12:00:00 AM,,65,0,0,"Springburn",0.4,"",""
G21 4SF,Yes,55.878513,-4.231937,260470,667291,NS604672,1/1/1980 12:00:00 AM,,69,0,0,"Springburn",0.4,"",""
G21 4SG,No,55.878388,-4.232889,260410,667279,NS604672,8/1/1973 12:00:00 AM,2/1/1983 12:00:00 AM,67,,,"Springburn",0.4,"",""
G21 4SH,No,55.878029,-4.232868,260410,667239,NS604672,8/1/1973 12:00:00 AM,12/1/1983 12:00:00 AM,69,,,"Springburn",0.5,"",""
G21 4SJ,No,55.877959,-4.226789,260790,667219,NS607672,8/1/1973 12:00:00 AM,6/1/1983 12:00:00 AM,66,,,"Barnhill",0.2,"",""
G21 4SL,No,55.878582,-4.2321,260460,667299,NS604672,8/1/1973 12:00:00 AM,11/1/1976 12:00:00 AM,68,,,"Springburn",0.4,"",""
G21 4SN,No,55.877768,-4.232373,260440,667209,NS604672,8/1/1973 12:00:00 AM,12/1/1983 12:00:00 AM,70,,,"Springburn",0.5,"",""
G21 4SQ,No,55.878037,-4.232389,260440,667239,NS604672,8/1/1973 12:00:00 AM,12/1/1983 12:00:00 AM,70,,,"Springburn",0.4,"",""
G21 4SU,No,55.878672,-4.232106,260460,667309,NS604673,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,67,,,"Springburn",0.4,"",""
G21 4SX,Yes,55.880583,-4.232791,260424,667523,NS604675,6/1/1996 12:00:00 AM,,61,0,0,"Springburn",0.2,"",""
G21 4SY,No,55.878851,-4.232116,260460,667329,NS604673,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,66,,,"Springburn",0.4,"",""
G21 4SZ,No,55.878127,-4.232394,260440,667249,NS604672,8/1/1973 12:00:00 AM,8/1/1980 12:00:00 AM,69,,,"Springburn",0.4,"",""
G21 4TA,Yes,55.880974,-4.23251,260443,667566,NS604675,9/1/1990 12:00:00 AM,,62,46,29,"Springburn",0.2,"",""
G21 4TB,No,55.880172,-4.233631,260370,667479,NS603674,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,63,,,"Springburn",0.3,"",""
G21 4TD,Yes,55.880471,-4.229027,260659,667503,NS606675,12/1/2008 12:00:00 AM,,59,0,0,"Springburn",0.2,"",""
G21 4TE,Yes,55.880013,-4.232966,260411,667460,NS604674,12/1/1980 12:00:00 AM,,62,45,20,"Springburn",0.3,"",""
G21 4TG,Yes,55.880278,-4.231222,260521,667486,NS605674,8/1/1983 12:00:00 AM,,60,27,16,"Springburn",0.2,"",""
G21 4TJ,No,55.88007,-4.229308,260640,667459,NS606674,8/1/1973 12:00:00 AM,11/1/1979 12:00:00 AM,59,,,"Springburn",0.2,"",""
G21 4TL,No,55.88202,-4.230859,260550,667679,NS605676,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,65,,,"Springburn",0.0,"",""
G21 4TN,No,55.88202,-4.230859,260550,667679,NS605676,8/1/1973 12:00:00 AM,11/1/1979 12:00:00 AM,65,,,"Springburn",0.0,"",""
G21 4TP,Yes,55.88201,-4.229915,260609,667676,NS606676,6/1/1984 12:00:00 AM,,63,0,0,"Springburn",0.0,"",""
G21 4TR,No,55.873131,-4.230349,260550,666689,NS605666,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,60,,,"Barnhill",0.7,"",""
G21 4TW,No,55.882109,-4.230864,260550,667689,NS605676,8/1/1973 12:00:00 AM,2/1/1979 12:00:00 AM,66,,,"Springburn",0.0,"",""
G21 4UA,Yes,55.876916,-4.225338,260877,667100,NS608671,10/1/2007 12:00:00 AM,,60,75,48,"Barnhill",0.2,"",""
G21 4UB,No,55.886807,-4.229534,260650,668209,NS606682,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,88,,,"Springburn",0.5,"",""
G21 4UD,No,55.886897,-4.22954,260650,668219,NS606682,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,89,,,"Springburn",0.6,"",""
G21 4UE,No,55.886986,-4.229545,260650,668229,NS606682,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,89,,,"Springburn",0.6,"",""
G21 4UF,No,55.887076,-4.22955,260650,668239,NS606682,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,90,,,"Springburn",0.6,"",""
G21 4UG,Yes,55.8867,-4.229464,260654,668197,NS606681,1/1/1980 12:00:00 AM,,88,18,8,"Springburn",0.5,"",""
G21 4UH,Yes,55.886321,-4.230578,260583,668157,NS605681,1/1/1980 12:00:00 AM,,79,30,21,"Springburn",0.5,"",""
G21 4UJ,Yes,55.88681,-4.22736,260786,668205,NS607682,1/1/1980 12:00:00 AM,,96,56,36,"Springburn",0.6,"",""
G21 4UL,Yes,55.8868,-4.226911,260814,668203,NS608682,1/1/1980 12:00:00 AM,,98,46,26,"Springburn",0.6,"",""
G21 4UN,Yes,55.886995,-4.220622,261208,668212,NS612682,1/1/1980 12:00:00 AM,,106,14,6,"Springburn",0.8,"",""
G21 4UP,No,55.885764,-4.227556,260770,668089,NS607680,8/1/1976 12:00:00 AM,7/1/1992 12:00:00 AM,88,,,"Springburn",0.5,"",""
G21 4UQ,Yes,55.886719,-4.229913,260626,668200,NS606682,1/1/1980 12:00:00 AM,,86,13,6,"Springburn",0.5,"",""
G21 4UR,Yes,55.8797,-4.224426,260944,667408,NS609674,1/1/1980 12:00:00 AM,,56,0,0,"Barnhill",0.3,"",""
G21 4UT,Yes,55.876057,-4.228119,260700,667010,NS607670,1/1/1980 12:00:00 AM,,62,12,8,"Barnhill",0.4,"",""
G21 4UU,No,55.885373,-4.229324,260658,668049,NS606680,6/1/1984 12:00:00 AM,3/1/2011 12:00:00 AM,76,0,0,"Springburn",0.4,"",""
G21 4UX,No,55.885463,-4.229297,260660,668059,NS606680,8/1/1973 12:00:00 AM,12/1/1977 12:00:00 AM,77,,,"Springburn",0.4,"",""
G21 4UY,No,55.885553,-4.229303,260660,668069,NS606680,8/1/1973 12:00:00 AM,11/1/1979 12:00:00 AM,78,,,"Springburn",0.4,"",""
G21 4UZ,No,55.874186,-4.231688,260470,666809,NS604668,8/1/1973 12:00:00 AM,7/1/1991 12:00:00 AM,59,,,"Barnhill",0.7,"",""
G21 4WE,No,55.886155,-4.246607,259580,668171,NS595681,6/1/2001 12:00:00 AM,9/1/2005 12:00:00 AM,57,,,"Ashfield",0.3,"",""
G21 4WF,No,55.886155,-4.246607,259580,668171,NS595681,6/1/2001 12:00:00 AM,9/1/2005 12:00:00 AM,57,,,"Ashfield",0.3,"",""
G21 4XA,Yes,55.883729,-4.223809,260997,667855,NS609678,1/1/1980 12:00:00 AM,,83,55,25,"Springburn",0.5,"",""
G21 4XB,Yes,55.883362,-4.222717,261064,667812,NS610678,1/1/1980 12:00:00 AM,,82,64,31,"Springburn",0.5,"",""
G21 4XD,Yes,55.88393,-4.222126,261103,667874,NS611678,1/1/1980 12:00:00 AM,,89,115,56,"Springburn",0.6,"",""
G21 4XE,Yes,55.883508,-4.220599,261197,667824,NS611678,1/1/1980 12:00:00 AM,,87,33,16,"Springburn",0.6,"",""
G21 4XF,Yes,55.883935,-4.218369,261338,667867,NS613678,1/1/1980 12:00:00 AM,,87,94,49,"Barnhill",0.8,"",""
G21 4XG,Yes,55.884601,-4.22399,260989,667953,NS609679,1/1/1980 12:00:00 AM,,91,29,12,"Springburn",0.5,"",""
G21 4XH,Yes,55.884294,-4.222866,261058,667916,NS610679,1/1/1980 12:00:00 AM,,91,39,19,"Springburn",0.5,"",""
G21 4XJ,Yes,55.884275,-4.221954,261115,667912,NS611679,1/1/1980 12:00:00 AM,,91,29,16,"Springburn",0.6,"",""
G21 4XL,Yes,55.885,-4.2211,261171,667991,NS611679,1/1/1980 12:00:00 AM,,93,23,12,"Springburn",0.7,"",""
G21 4XN,Yes,55.884261,-4.220754,261190,667908,NS611679,1/1/1980 12:00:00 AM,,91,38,18,"Springburn",0.7,"",""
G21 4XP,Yes,55.884956,-4.217547,261393,667979,NS613679,1/1/1980 12:00:00 AM,,86,12,7,"Springburn",0.9,"",""
G21 4XQ,Yes,55.884953,-4.223719,261007,667991,NS610679,1/1/1980 12:00:00 AM,,94,51,27,"Springburn",0.5,"",""
G21 4XR,Yes,55.885022,-4.218415,261339,667988,NS613679,1/1/1980 12:00:00 AM,,89,17,9,"Springburn",0.8,"",""
G21 4XS,Yes,55.885277,-4.218701,261322,668017,NS613680,1/1/1980 12:00:00 AM,,88,15,8,"Springburn",0.8,"",""
G21 4XT,Yes,55.88489,-4.219254,261286,667975,NS612679,1/1/1980 12:00:00 AM,,90,31,18,"Springburn",0.8,"",""
G21 4XU,Yes,55.885019,-4.220557,261205,667992,NS612679,1/1/1980 12:00:00 AM,,93,31,16,"Springburn",0.7,"",""
G21 4XW,Yes,55.884588,-4.219061,261297,667941,NS612679,1/1/1980 12:00:00 AM,,89,76,43,"Springburn",0.8,"",""
G21 4XX,Yes,55.885324,-4.22107,261174,668027,NS611680,1/1/1980 12:00:00 AM,,95,39,18,"Springburn",0.7,"",""
G21 4XY,Yes,55.885772,-4.219641,261265,668074,NS612680,1/1/1980 12:00:00 AM,,96,56,28,"Springburn",0.8,"",""
G21 4XZ,Yes,55.885929,-4.21845,261340,668089,NS613680,1/1/1980 12:00:00 AM,,92,28,16,"Springburn",0.9,"",""
G21 4YA,Yes,55.887261,-4.218846,261320,668238,NS613682,1/1/1980 12:00:00 AM,,100,7,5,"Springburn",0.9,"",""
G21 4YB,Yes,55.886353,-4.220345,261223,668140,NS612681,1/1/1980 12:00:00 AM,,102,42,23,"Springburn",0.8,"",""
G21 4YD,No,55.881471,-4.21794,261356,667592,NS613675,12/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,78,,,"Barnhill",0.5,"",""
G21 4YE,Yes,55.882857,-4.221345,261148,667753,NS611677,1/1/1980 12:00:00 AM,,84,0,0,"Springburn",0.6,"",""
G21 4YF,Yes,55.882653,-4.219702,261250,667727,NS612677,1/1/1980 12:00:00 AM,,86,86,47,"Barnhill",0.6,"",""
G21 4YG,Yes,55.882799,-4.217088,261414,667738,NS614677,1/1/1980 12:00:00 AM,,85,71,37,"Barnhill",0.7,"",""
G21 4YH,Yes,55.88214,-4.213229,261653,667657,NS616676,1/1/1980 12:00:00 AM,,84,81,41,"Barnhill",0.8,"",""
G21 4YJ,Yes,55.882522,-4.213491,261638,667700,NS616677,1/1/1980 12:00:00 AM,,85,57,27,"Barnhill",0.8,"",""
G21 4YL,Yes,55.882971,-4.214508,261576,667752,NS615677,1/1/1980 12:00:00 AM,,87,35,20,"Barnhill",0.8,"",""
G21 4YN,Yes,55.883811,-4.215787,261499,667848,NS614678,1/1/1980 12:00:00 AM,,84,31,16,"Barnhill",0.8,"",""
G21 4YP,Yes,55.883311,-4.218077,261354,667797,NS613677,1/1/1980 12:00:00 AM,,86,126,55,"Barnhill",0.7,"",""
G21 4YQ,Yes,55.882384,-4.216649,261440,667691,NS614676,1/1/1980 12:00:00 AM,,86,102,49,"Barnhill",0.7,"",""
G21 4YR,Yes,55.883095,-4.217105,261414,667771,NS614677,1/1/1980 12:00:00 AM,,86,8,6,"Barnhill",0.7,"",""
G21 4YS,Yes,55.883166,-4.220627,261194,667786,NS611677,1/1/1980 12:00:00 AM,,86,56,29,"Springburn",0.6,"",""
G21 4YT,No,55.88289,-4.222514,261075,667759,NS610677,1/1/1980 12:00:00 AM,12/1/2005 12:00:00 AM,79,,,"Springburn",0.5,"",""
G21 4YU,Yes,55.883598,-4.224601,260947,667842,NS609678,1/1/1980 12:00:00 AM,,78,72,53,"Springburn",0.4,"",""
G21 4YW,Yes,55.883034,-4.216526,261450,667763,NS614677,1/1/1980 12:00:00 AM,,86,50,29,"Barnhill",0.7,"",""
G21 4YX,Yes,55.883598,-4.224601,260947,667842,NS609678,1/1/1980 12:00:00 AM,,77,58,47,"Springburn",0.4,"",""
G21 4YY,No,55.886155,-4.246607,259580,668171,NS595681,7/1/2002 12:00:00 AM,7/1/2002 12:00:00 AM,57,,,"Ashfield",0.3,"",""
G21 4YZ,No,55.886155,-4.246607,259580,668171,NS595681,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,57,,,"Ashfield",0.3,"",""
G22 5AA,Yes,55.883801,-4.257361,258899,667931,NS588679,1/1/1980 12:00:00 AM,,58,0,0,"Possilpark and Parkhouse",0.7,"",""
G22 5AB,Yes,55.883578,-4.25973,258750,667911,NS587679,2/1/1986 12:00:00 AM,,61,57,24,"Possilpark and Parkhouse",0.7,"",""
G22 5AD,Yes,55.880455,-4.25408,259092,667552,NS590675,1/1/1980 12:00:00 AM,,57,76,7,"Ashfield",1.0,"",""
G22 5AE,No,55.880582,-4.245646,259620,667549,NS596675,8/1/1973 12:00:00 AM,12/1/1995 12:00:00 AM,66,,,"Ashfield",1.0,"",""
G22 5AF,No,55.880608,-4.249165,259400,667559,NS594675,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,76,,,"Ashfield",0.9,"",""
G22 5AG,Yes,55.880647,-4.25294,259164,667571,NS591675,1/1/1980 12:00:00 AM,,61,73,34,"Ashfield",0.9,"",""
G22 5AH,No,55.880834,-4.24662,259560,667579,NS595675,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,71,,,"Ashfield",0.9,"",""
G22 5AJ,No,55.880967,-4.249186,259400,667599,NS594675,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,73,,,"Ashfield",0.9,"",""
G22 5AL,No,55.880914,-4.25206,259220,667599,NS592675,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,64,,,"Ashfield",0.9,"",""
G22 5AN,Yes,55.881137,-4.253355,259140,667627,NS591676,1/1/1980 12:00:00 AM,,58,39,20,"Ashfield",0.9,"",""
G22 5AP,Yes,55.881094,-4.254054,259096,667623,NS590676,1/1/1980 12:00:00 AM,,57,7,3,"Ashfield",0.9,"",""
G22 5AQ,No,55.880857,-4.245342,259640,667579,NS596675,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,66,,,"Ashfield",0.9,"",""
G22 5AR,Yes,55.881813,-4.254047,259099,667703,NS590677,1/1/1980 12:00:00 AM,,57,13,6,"Ashfield",0.8,"",""
G22 5AS,Yes,55.881934,-4.254024,259101,667717,NS591677,1/1/1980 12:00:00 AM,,58,24,12,"Ashfield",0.8,"",""
G22 5AT,No,55.882044,-4.254205,259090,667729,NS590677,12/1/1990 12:00:00 AM,2/1/1995 12:00:00 AM,58,,,"Ashfield",0.8,"",""
G22 5AU,Yes,55.880034,-4.254008,259095,667505,NS590675,2/1/2008 12:00:00 AM,,57,46,24,"Ashfield",1.0,"",""
G22 5AW,Yes,55.880981,-4.252816,259173,667608,NS591676,1/1/1980 12:00:00 AM,,60,53,29,"Ashfield",0.9,"",""
G22 5AX,Yes,55.881403,-4.251417,259262,667652,NS592676,12/1/2000 12:00:00 AM,,65,28,12,"Ashfield",0.8,"",""
G22 5AY,Yes,55.881651,-4.251096,259283,667679,NS592676,6/1/2001 12:00:00 AM,,63,22,11,"Ashfield",0.8,"",""
G22 5AZ,Yes,55.881648,-4.254693,259058,667686,NS590676,5/1/2014 12:00:00 AM,,57,,,"Ashfield",0.9,"",""
G22 5BA,No,55.881422,-4.243935,259730,667639,NS597676,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,65,,,"Springburn",0.8,"",""
G22 5BB,No,55.881052,-4.244554,259690,667599,NS596675,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,65,,,"Springburn",0.9,"",""
G22 5BD,No,55.88177,-4.244595,259690,667679,NS596676,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,66,,,"Ashfield",0.8,"",""
G22 5BE,No,55.881289,-4.246326,259580,667629,NS595676,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,71,,,"Ashfield",0.9,"",""
G22 5BF,Yes,55.882395,-4.24991,259360,667760,NS593677,6/1/2019 12:00:00 AM,,60,,,"Ashfield",0.7,"",""
G22 5BG,No,55.881573,-4.245543,259630,667659,NS596676,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,69,,,"Ashfield",0.8,"",""
G22 5BH,No,55.881676,-4.249706,259370,667679,NS593676,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,66,,,"Ashfield",0.8,"",""
G22 5BJ,No,55.881344,-4.248248,259460,667639,NS594676,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,73,,,"Ashfield",0.8,"",""
G22 5BL,No,55.881342,-4.25031,259331,667643,NS593676,1/1/1980 12:00:00 AM,6/1/1998 12:00:00 AM,68,,,"Ashfield",0.8,"",""
G22 5BN,No,55.88171,-4.251803,259239,667687,NS592676,1/1/1980 12:00:00 AM,12/1/1999 12:00:00 AM,62,,,"Ashfield",0.8,"",""
