Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
G13 4BB,Yes,55.893181,-4.371256,251812,669213,NS518692,1/1/1980 12:00:00 AM,,9,13,8,"Garscadden",0.7,"",""
G13 4BD,Yes,55.893661,-4.370614,251854,669265,NS518692,1/1/1980 12:00:00 AM,,8,33,17,"Garscadden",0.7,"",""
G13 4BE,Yes,55.893504,-4.371292,251811,669249,NS518692,1/1/1980 12:00:00 AM,,9,15,5,"Garscadden",0.8,"",""
G13 4BG,Yes,55.893895,-4.371524,251798,669293,NS517692,1/1/1980 12:00:00 AM,,9,1,1,"Garscadden",0.8,"",""
G13 4BH,Yes,55.893086,-4.37293,251707,669206,NS517692,1/1/1980 12:00:00 AM,,8,66,28,"Garscadden",0.8,"",""
G13 4BJ,Yes,55.891366,-4.373593,251659,669016,NS516690,1/1/1980 12:00:00 AM,,8,38,13,"Garscadden",0.7,"",""
G13 4BL,Yes,55.890048,-4.3734,251666,668869,NS516688,1/1/1980 12:00:00 AM,,6,34,19,"Garscadden",0.6,"",""
G13 4BN,Yes,55.889455,-4.370613,251838,668797,NS518687,1/1/1980 12:00:00 AM,,8,61,29,"Garscadden",0.4,"",""
G13 4BQ,Yes,55.893266,-4.371965,251768,669224,NS517692,1/1/1980 12:00:00 AM,,9,15,6,"Garscadden",0.8,"",""
G13 4BW,Yes,55.890444,-4.374752,251583,668916,NS515689,2/1/1994 12:00:00 AM,,8,0,0,"Garscadden",0.7,"",""
G13 4DA,Yes,55.894164,-4.372484,251739,669325,NS517693,1/1/1980 12:00:00 AM,,8,7,4,"Garscadden",0.9,"",""
G13 4DB,Yes,55.893592,-4.373713,251660,669264,NS516692,1/1/1980 12:00:00 AM,,8,149,64,"Yoker",0.8,"",""
G13 4DD,Yes,55.891676,-4.376155,251500,669056,NS515690,1/1/1980 12:00:00 AM,,7,35,20,"Yoker",0.6,"",""
G13 4DE,Yes,55.890944,-4.376366,251484,668975,NS514689,1/1/1980 12:00:00 AM,,8,45,24,"Yoker",0.6,"",""
G13 4DF,Yes,55.891006,-4.375474,251540,668980,NS515689,1/1/1980 12:00:00 AM,,9,52,29,"Yoker",0.7,"",""
G13 4DG,Yes,55.891431,-4.37534,251550,669027,NS515690,1/1/1980 12:00:00 AM,,8,46,30,"Yoker",0.7,"",""
G13 4DH,Yes,55.891228,-4.374672,251591,669003,NS515690,1/1/1980 12:00:00 AM,,8,48,30,"Garscadden",0.7,"",""
G13 4DJ,Yes,55.891953,-4.378986,251324,669093,NS513690,8/1/1983 12:00:00 AM,,7,0,0,"Yoker",0.5,"",""
G13 4DL,No,55.891636,-4.380518,251227,669061,NS512690,8/1/1985 12:00:00 AM,8/1/2003 12:00:00 AM,9,,,"Yoker",0.4,"",""
G13 4DN,Yes,55.892894,-4.375429,251550,669190,NS515691,6/1/1996 12:00:00 AM,,7,91,33,"Yoker",0.7,"",""
G13 4DP,Yes,55.893101,-4.378225,251376,669219,NS513692,1/1/2008 12:00:00 AM,,7,94,33,"Yoker",0.5,"",""
G13 4DQ,Yes,55.890634,-4.376123,251498,668940,NS514689,11/1/2010 12:00:00 AM,,8,20,8,"Yoker",0.7,"",""
G13 4DR,No,55.89273,-4.378778,251340,669179,NS513691,7/1/1992 12:00:00 AM,12/1/1995 12:00:00 AM,7,,,"Yoker",0.5,"",""
G13 4DS,No,55.893108,-4.378785,251341,669221,NS513692,1/1/1980 12:00:00 AM,1/1/2007 12:00:00 AM,7,,,"Yoker",0.5,"",""
G13 4DT,Yes,55.892873,-4.379299,251308,669196,NS513691,1/1/1980 12:00:00 AM,,7,192,4,"Yoker",0.4,"",""
G13 4DY,No,55.89256,-4.382926,251080,669169,NS510691,9/1/1985 12:00:00 AM,7/1/1992 12:00:00 AM,6,,,"Yoker",0.2,"",""
G13 4ED,Yes,55.893521,-4.378956,251332,669268,NS513692,1/1/1980 12:00:00 AM,,6,32,14,"Yoker",0.5,"",""
G13 4EE,Yes,55.893598,-4.379935,251271,669278,NS512692,1/1/1980 12:00:00 AM,,7,55,26,"Yoker",0.4,"",""
G13 4EF,Yes,55.892552,-4.382878,251083,669168,NS510691,1/1/1980 12:00:00 AM,,6,62,31,"Yoker",0.2,"",""
G13 4EG,Yes,55.892164,-4.382022,251135,669123,NS511691,1/1/1980 12:00:00 AM,,7,42,20,"Yoker",0.3,"",""
G13 4EH,No,55.892297,-4.38259,251100,669139,NS511691,8/1/1973 12:00:00 AM,9/1/1977 12:00:00 AM,6,,,"Yoker",0.2,"",""
G13 4EJ,Yes,55.89086,-4.38207,251127,668978,NS511689,1/1/1980 12:00:00 AM,,11,26,12,"Yoker",0.3,"",""
G13 4EL,Yes,55.891106,-4.382518,251100,669007,NS510690,1/1/1980 12:00:00 AM,,10,26,8,"Yoker",0.3,"",""
G13 4EN,No,55.89096,-4.384013,251006,668994,NS510689,1/1/1980 12:00:00 AM,5/1/2017 12:00:00 AM,9,,,"Yoker",0.2,"",""
G13 4EQ,Yes,55.89222,-4.381147,251190,669128,NS511691,1/1/1980 12:00:00 AM,,8,7,4,"Yoker",0.3,"",""
G13 4HA,Yes,55.893157,-4.367368,252055,669202,NS520692,1/1/1980 12:00:00 AM,,8,26,10,"Garscadden",0.6,"",""
G13 4HB,Yes,55.893633,-4.368789,251968,669258,NS519692,1/1/1980 12:00:00 AM,,8,9,4,"Garscadden",0.7,"",""
G13 4HD,Yes,55.894145,-4.370659,251853,669319,NS518693,1/1/1980 12:00:00 AM,,8,39,12,"Garscadden",0.8,"",""
G13 4HE,Yes,55.894763,-4.376823,251470,669401,NS514694,1/1/1980 12:00:00 AM,,8,45,19,"Yoker",0.6,"",""
G13 4HF,Yes,55.894799,-4.374042,251644,669399,NS516693,1/1/1980 12:00:00 AM,,9,54,24,"Yoker",0.8,"",""
G13 4HG,Yes,55.894321,-4.374318,251625,669347,NS516693,1/1/1980 12:00:00 AM,,7,3,1,"Yoker",0.8,"",""
G13 4HH,Yes,55.894596,-4.379149,251324,669388,NS513693,1/1/1980 12:00:00 AM,,6,6,2,"Yoker",0.5,"",""
G13 4HJ,Yes,55.894359,-4.379598,251295,669362,NS512693,1/1/1980 12:00:00 AM,,6,14,4,"Yoker",0.5,"",""
G13 4HL,Yes,55.895167,-4.37736,251438,669447,NS514694,1/1/1980 12:00:00 AM,,7,26,13,"Yoker",0.6,"",""
G13 4HN,Yes,55.895174,-4.379312,251316,669452,NS513694,1/1/1980 12:00:00 AM,,6,58,24,"Yoker",0.5,"",""
G13 4HP,Yes,55.893318,-4.380925,251208,669249,NS512692,1/1/1980 12:00:00 AM,,6,56,21,"Yoker",0.3,"",""
G13 4HQ,Yes,55.89367,-4.376197,251505,669278,NS515692,1/1/1980 12:00:00 AM,,8,111,35,"Yoker",0.6,"",""
G13 4HR,Yes,55.894072,-4.381915,251149,669335,NS511693,1/1/1980 12:00:00 AM,,6,24,10,"Yoker",0.3,"",""
G13 4HS,Yes,55.893692,-4.3825,251111,669294,NS511692,1/1/1980 12:00:00 AM,,6,37,16,"Yoker",0.3,"",""
G13 4HU,Yes,55.894706,-4.38165,251168,669405,NS511694,1/1/1980 12:00:00 AM,,7,41,14,"Yoker",0.4,"",""
G13 4HW,Yes,55.894345,-4.380317,251250,669362,NS512693,1/1/1980 12:00:00 AM,,6,35,11,"Yoker",0.4,"",""
G13 4HX,Yes,55.895757,-4.378899,251344,669516,NS513695,1/1/1980 12:00:00 AM,,7,93,39,"Yoker",0.6,"",""
G13 4HZ,Yes,55.896351,-4.38132,251195,669588,NS511695,12/1/2002 12:00:00 AM,,6,4,2,"Yoker",0.5,"",""
G13 4JA,Yes,55.895765,-4.380803,251225,669521,NS512695,1/1/1980 12:00:00 AM,,7,10,3,"Yoker",0.5,"",""
G13 4JB,Yes,55.896314,-4.380741,251231,669582,NS512695,1/1/1980 12:00:00 AM,,7,16,9,"Yoker",0.5,"",""
G13 4JD,Yes,55.896048,-4.380597,251239,669552,NS512695,1/1/1980 12:00:00 AM,,7,17,8,"Yoker",0.5,"",""
G13 4JE,Yes,55.895668,-4.380238,251260,669509,NS512695,12/1/2002 12:00:00 AM,,8,24,8,"Yoker",0.5,"",""
G13 4JF,Yes,55.896483,-4.3776,251428,669594,NS514695,1/1/1980 12:00:00 AM,,8,21,9,"Yoker",0.7,"",""
G13 4JG,Yes,55.896118,-4.376506,251495,669551,NS514695,1/1/1980 12:00:00 AM,,9,7,4,"Yoker",0.7,"",""
G13 4JH,Yes,55.896567,-4.379317,251321,669607,NS513696,6/1/1994 12:00:00 AM,,8,85,27,"Yoker",0.6,"",""
G13 4JJ,Yes,55.893284,-4.382219,251127,669248,NS511692,7/1/1989 12:00:00 AM,,6,13,6,"Yoker",0.3,"",""
G13 4JL,Yes,55.893268,-4.382586,251104,669247,NS511692,12/1/1995 12:00:00 AM,,6,9,3,"Yoker",0.2,"",""
G13 4JN,Yes,55.896808,-4.378484,251374,669632,NS513696,6/1/1994 12:00:00 AM,,7,41,13,"Yoker",0.7,"",""
G13 4JQ,Yes,55.895214,-4.37442,251622,669446,NS516694,1/1/1980 12:00:00 AM,,10,58,24,"Yoker",0.8,"",""
G13 4JW,No,55.895721,-4.380753,251228,669516,NS512695,12/1/1996 12:00:00 AM,8/1/1997 12:00:00 AM,7,,,"Yoker",0.5,"",""
G13 4LA,Yes,55.893849,-4.366467,252114,669277,NS521692,1/1/1980 12:00:00 AM,,11,20,6,"Garscadden",0.7,"",""
G13 4LB,Yes,55.893715,-4.367354,252058,669264,NS520692,1/1/1980 12:00:00 AM,,9,9,4,"Garscadden",0.7,"",""
G13 4LD,Yes,55.894417,-4.369636,251918,669347,NS519693,1/1/1980 12:00:00 AM,,8,47,21,"Garscadden",0.8,"",""
G13 4LE,Yes,55.895515,-4.373254,251696,669477,NS516694,1/1/1980 12:00:00 AM,,9,44,21,"Yoker",0.9,"",""
G13 4LF,Yes,55.896639,-4.376042,251526,669608,NS515696,1/1/1980 12:00:00 AM,,9,36,14,"Yoker",0.8,"",""
G13 4LG,Yes,55.897015,-4.377505,251436,669653,NS514696,1/1/1980 12:00:00 AM,,8,15,6,"Yoker",0.7,"",""
G13 4LH,Yes,55.897055,-4.37498,251594,669652,NS515696,1/1/1980 12:00:00 AM,,8,46,18,"Yoker",0.9,"",""
G13 4LJ,Yes,55.897445,-4.375708,251550,669697,NS515696,1/1/1980 12:00:00 AM,,8,60,26,"Yoker",0.9,"",""
G13 4LL,Yes,55.898034,-4.376847,251481,669765,NS514697,1/1/1980 12:00:00 AM,,7,9,6,"Yoker",0.8,"",""
G13 4LN,Yes,55.897941,-4.37609,251528,669753,NS515697,1/1/1980 12:00:00 AM,,7,85,40,"Yoker",0.9,"",""
G13 4LQ,Yes,55.897081,-4.375957,251533,669657,NS515696,1/1/1980 12:00:00 AM,,8,12,6,"Yoker",0.8,"",""
G13 4LT,Yes,55.898327,-4.375681,251555,669795,NS515697,1/1/1980 12:00:00 AM,,7,86,30,"Yoker",0.9,"",""
G13 4LU,Yes,55.899561,-4.375053,251599,669931,NS515699,1/1/1980 12:00:00 AM,,9,63,28,"Drumry",0.9,"",""
G13 4LX,Yes,55.899052,-4.374878,251608,669874,NS516698,1/1/1980 12:00:00 AM,,8,39,20,"Drumry",0.9,"",""
G13 4LY,Yes,55.898705,-4.376121,251529,669838,NS515698,1/1/1980 12:00:00 AM,,8,34,16,"Drumry",0.9,"",""
G13 4LZ,Yes,55.898382,-4.378388,251386,669807,NS513698,1/1/1980 12:00:00 AM,,9,31,16,"Yoker",0.8,"",""
G13 4NA,Yes,55.898656,-4.378149,251402,669837,NS514698,1/1/1980 12:00:00 AM,,10,37,16,"Drumry",0.8,"",""
G13 4NB,Yes,55.899417,-4.376948,251480,669919,NS514699,1/1/1980 12:00:00 AM,,9,70,24,"Drumry",0.8,"",""
G13 4ND,Yes,55.899684,-4.37802,251414,669951,NS514699,1/1/1980 12:00:00 AM,,9,105,38,"Drumry",0.7,"",""
G13 4NE,Yes,55.898906,-4.379204,251337,669867,NS513698,1/1/1980 12:00:00 AM,,10,32,16,"Drumry",0.7,"",""
G13 4NF,Yes,55.898238,-4.379355,251325,669793,NS513697,1/1/1980 12:00:00 AM,,9,54,28,"Yoker",0.8,"",""
G13 4NG,Yes,55.897991,-4.378636,251369,669764,NS513697,1/1/1980 12:00:00 AM,,8,24,10,"Yoker",0.8,"",""
G13 4NH,Yes,55.897793,-4.380032,251281,669745,NS512697,1/1/1980 12:00:00 AM,,8,16,8,"Yoker",0.7,"",""
G13 4NJ,Yes,55.896752,-4.379968,251281,669629,NS512696,12/1/2002 12:00:00 AM,,8,100,40,"Yoker",0.6,"",""
G13 4NQ,Yes,55.897401,-4.378008,251406,669697,NS514696,1/1/1980 12:00:00 AM,,8,38,14,"Yoker",0.7,"",""
G13 4PA,Yes,55.895987,-4.371635,251799,669526,NS517695,1/1/1980 12:00:00 AM,,8,34,15,"Yoker",1.0,"",""
G13 4PB,Yes,55.896436,-4.372127,251770,669577,NS517695,1/1/1980 12:00:00 AM,,8,11,4,"Yoker",1.0,"",""
G13 4PD,Yes,55.896143,-4.372877,251722,669546,NS517695,1/1/1980 12:00:00 AM,,8,70,29,"Yoker",0.9,"",""
G13 4PE,Yes,55.896131,-4.37398,251653,669547,NS516695,1/1/1980 12:00:00 AM,,8,7,4,"Yoker",0.9,"",""
G13 4PF,Yes,55.89653,-4.37378,251667,669591,NS516695,1/1/1980 12:00:00 AM,,8,51,20,"Yoker",0.9,"",""
G13 4PG,Yes,55.897859,-4.371046,251843,669733,NS518697,1/1/1980 12:00:00 AM,,9,92,30,"Drumchapel",0.9,"",""
G13 4PH,Yes,55.898644,-4.369942,251915,669818,NS519698,1/1/1980 12:00:00 AM,,12,49,30,"Drumchapel",0.8,"",""
G13 4PJ,Yes,55.898028,-4.369745,251925,669749,NS519697,1/1/1980 12:00:00 AM,,11,21,4,"Drumchapel",0.9,"",""
G13 4PL,Yes,55.89786,-4.367719,252051,669726,NS520697,1/1/1980 12:00:00 AM,,12,104,44,"Drumchapel",0.8,"",""
G13 4PN,Yes,55.897478,-4.364688,252239,669677,NS522696,1/1/1980 12:00:00 AM,,14,16,6,"Drumchapel",0.8,"",""
G13 4PP,Yes,55.897589,-4.36967,251928,669700,NS519697,1/1/1980 12:00:00 AM,,11,21,10,"Drumchapel",0.9,"",""
G13 4PQ,Yes,55.897632,-4.370216,251894,669706,NS518697,1/1/1980 12:00:00 AM,,10,27,12,"Drumchapel",0.9,"",""
G13 4PR,Yes,55.897076,-4.365943,252159,669635,NS521696,1/1/1980 12:00:00 AM,,13,49,21,"Drumchapel",0.9,"",""
G13 4PS,Yes,55.896719,-4.365842,252164,669595,NS521695,1/1/1980 12:00:00 AM,,12,74,36,"Drumchapel",0.9,"",""
G13 4PT,No,55.895577,-4.365388,252188,669467,NS521694,1/1/1980 12:00:00 AM,7/1/2000 12:00:00 AM,10,,,"Garscadden",0.9,"",""
G13 4PU,Yes,55.897109,-4.370312,251886,669648,NS518696,3/1/2004 12:00:00 AM,,9,0,0,"Drumchapel",1.0,"",""
G13 4PW,Yes,55.897515,-4.36741,252069,669687,NS520696,1/1/1980 12:00:00 AM,,12,89,48,"Drumchapel",0.9,"",""
G13 4QA,Yes,55.895608,-4.367534,252054,669475,NS520694,12/1/1995 12:00:00 AM,,10,232,72,"Garscadden",0.9,"",""
G13 4QB,Yes,55.895094,-4.369933,251902,669423,NS519694,12/1/1995 12:00:00 AM,,9,37,11,"Garscadden",0.9,"",""
G13 4QD,Yes,55.894999,-4.368808,251972,669410,NS519694,12/1/1995 12:00:00 AM,,9,48,16,"Garscadden",0.8,"",""
G13 4QE,Yes,55.896353,-4.365212,252202,669553,NS522695,1/1/1980 12:00:00 AM,,12,50,22,"Drumchapel",1.0,"",""
G13 4QF,Yes,55.896703,-4.363873,252287,669589,NS522695,1/1/1980 12:00:00 AM,,13,54,45,"Drumchapel",0.9,"",""
G13 4QG,Yes,55.896143,-4.364463,252248,669528,NS522695,1/1/1980 12:00:00 AM,,12,67,43,"Garscadden",0.9,"",""
G13 4QH,Yes,55.895127,-4.367728,252040,669422,NS520694,12/1/1995 12:00:00 AM,,8,27,10,"Garscadden",0.8,"",""
G13 4QJ,Yes,55.89622,-4.367955,252030,669544,NS520695,12/1/1995 12:00:00 AM,,10,65,26,"Garscadden",1.0,"",""
G13 4QL,Yes,55.896583,-4.368697,251985,669586,NS519695,12/1/1995 12:00:00 AM,,10,46,14,"Drumchapel",1.0,"",""
G13 4QN,Yes,55.896634,-4.369308,251947,669593,NS519695,12/1/1995 12:00:00 AM,,10,84,30,"Drumchapel",1.0,"",""
G13 4QP,Yes,55.895218,-4.366278,252131,669429,NS521694,12/1/1999 12:00:00 AM,,9,27,11,"Garscadden",0.8,"",""
G13 4QU,Yes,55.892565,-4.365925,252143,669133,NS521691,1/1/1980 12:00:00 AM,,9,0,0,"Garscadden",0.5,"",""
G13 4QX,Yes,55.892018,-4.366339,252115,669073,NS521690,1/1/1980 12:00:00 AM,,8,10,5,"Garscadden",0.5,"",""
G13 4QY,Yes,55.890973,-4.367076,252065,668959,NS520689,1/1/1980 12:00:00 AM,,8,7,5,"Garscadden",0.4,"",""
G13 4QZ,Yes,55.890377,-4.367519,252035,668893,NS520688,1/1/1980 12:00:00 AM,,8,16,6,"Garscadden",0.3,"",""
G13 4RA,Yes,55.889797,-4.369163,251930,668832,NS519688,1/1/1980 12:00:00 AM,,9,11,6,"Garscadden",0.3,"",""
G13 4RB,Yes,55.890055,-4.370266,251862,668863,NS518688,1/1/1980 12:00:00 AM,,8,22,8,"Garscadden",0.4,"",""
G13 4RD,Yes,55.89018,-4.370898,251823,668879,NS518688,1/1/1980 12:00:00 AM,,7,8,4,"Garscadden",0.5,"",""
G13 4RE,Yes,55.890544,-4.372552,251721,668923,NS517689,1/1/1980 12:00:00 AM,,7,8,4,"Garscadden",0.6,"",""
G13 4RF,Yes,55.890407,-4.373406,251667,668909,NS516689,1/1/1980 12:00:00 AM,,7,51,21,"Garscadden",0.6,"",""
G13 4RG,Yes,55.890062,-4.372233,251739,668868,NS517688,1/1/1980 12:00:00 AM,,6,21,11,"Garscadden",0.5,"",""
G13 4RH,Yes,55.890254,-4.368311,251985,668881,NS519688,1/1/1980 12:00:00 AM,,8,40,18,"Garscadden",0.4,"",""
G13 4RJ,Yes,55.89113,-4.367645,252030,668977,NS520689,1/1/1980 12:00:00 AM,,8,12,7,"Garscadden",0.4,"",""
G13 4RL,Yes,55.891841,-4.36852,251978,669058,NS519690,1/1/1980 12:00:00 AM,,8,39,22,"Garscadden",0.5,"",""
G13 4RN,Yes,55.892105,-4.366952,252077,669084,NS520690,1/1/1980 12:00:00 AM,,8,12,7,"Garscadden",0.5,"",""
G13 4RQ,Yes,55.889728,-4.370406,251852,668827,NS518688,1/1/1980 12:00:00 AM,,8,45,22,"Garscadden",0.4,"",""
G13 4RW,Yes,55.892678,-4.366587,252102,669147,NS521691,1/1/1980 12:00:00 AM,,8,15,5,"Garscadden",0.6,"",""
G13 4RZ,Yes,55.893381,-4.365558,252169,669223,NS521692,1/1/1980 12:00:00 AM,,10,20,6,"Garscadden",0.6,"",""
G13 4SA,Yes,55.894179,-4.367063,252078,669315,NS520693,1/1/1980 12:00:00 AM,,11,27,13,"Garscadden",0.7,"",""
G13 4SB,Yes,55.894463,-4.36724,252068,669347,NS520693,1/1/1980 12:00:00 AM,,10,44,21,"Garscadden",0.8,"",""
G13 4SF,Yes,55.894128,-4.36594,252148,669307,NS521693,1/1/1980 12:00:00 AM,,11,16,8,"Garscadden",0.7,"",""
G13 4SG,Yes,55.894879,-4.365682,252167,669390,NS521693,1/1/1980 12:00:00 AM,,10,16,6,"Garscadden",0.8,"",""
G13 4SH,Yes,55.894422,-4.365158,252198,669338,NS521693,1/1/1980 12:00:00 AM,,12,53,20,"Garscadden",0.7,"",""
G13 4SQ,No,55.894997,-4.365657,252169,669403,NS521694,1/1/1980 12:00:00 AM,5/1/2009 12:00:00 AM,10,,,"Garscadden",0.8,"",""
G13 4TA,Yes,55.898482,-4.362958,252351,669785,NS523697,1/1/1980 12:00:00 AM,,19,72,41,"Drumchapel",0.7,"",""
G13 4TB,Yes,55.898835,-4.366578,252126,669832,NS521698,1/1/1980 12:00:00 AM,,16,64,35,"Drumchapel",0.7,"",""
G13 4TD,Yes,55.898739,-4.369228,251960,669827,NS519698,1/1/1980 12:00:00 AM,,12,46,29,"Drumchapel",0.8,"",""
G13 4TE,Yes,55.899281,-4.369085,251971,669887,NS519698,1/1/1980 12:00:00 AM,,13,4,1,"Drumchapel",0.7,"",""
G13 4TF,Yes,55.898397,-4.369223,251959,669789,NS519697,1/1/1980 12:00:00 AM,,12,20,7,"Drumchapel",0.8,"",""
G13 4TG,Yes,55.898501,-4.368478,252006,669799,NS520697,1/1/1980 12:00:00 AM,,12,38,30,"Drumchapel",0.8,"",""
G13 4TH,Yes,55.898255,-4.367759,252050,669770,NS520697,1/1/1980 12:00:00 AM,,14,15,6,"Drumchapel",0.8,"",""
G13 4TJ,Yes,55.898376,-4.36703,252096,669782,NS520697,1/1/1980 12:00:00 AM,,15,56,38,"Drumchapel",0.8,"",""
G13 4TL,Yes,55.898147,-4.365401,252197,669753,NS521697,1/1/1980 12:00:00 AM,,16,21,11,"Drumchapel",0.8,"",""
G13 4TN,Yes,55.898136,-4.3646,252247,669750,NS522697,1/1/1980 12:00:00 AM,,16,15,8,"Drumchapel",0.8,"",""
G13 4TP,No,55.89933,-4.369792,251927,669894,NS519698,8/1/2012 12:00:00 AM,4/1/2014 12:00:00 AM,12,,,"Drumchapel",0.7,"",""
G13 4TQ,Yes,55.898623,-4.367749,252052,669811,NS520698,1/1/1980 12:00:00 AM,,14,50,30,"Drumchapel",0.8,"",""
G13 4TW,Yes,55.898212,-4.363598,252310,669757,NS523697,1/1/1980 12:00:00 AM,,18,39,22,"Drumchapel",0.7,"",""
G13 4YA,No,55.894827,-4.373084,251704,669400,NS517694,12/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,9,,,"Yoker",0.9,"",""
G13 4YB,No,55.894742,-4.372823,251720,669390,NS517693,6/1/1999 12:00:00 AM,6/1/2000 12:00:00 AM,9,,,"Yoker",0.9,"",""
G13 4YD,No,55.886426,-4.350471,253086,668417,NS530684,12/1/2000 12:00:00 AM,6/1/2008 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 4YE,No,55.886426,-4.350471,253086,668417,NS530684,10/1/2002 12:00:00 AM,3/1/2003 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 4YF,No,55.886426,-4.350471,253086,668417,NS530684,5/1/2004 12:00:00 AM,8/1/2005 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AA,No,55.886426,-4.350471,253086,668417,NS530684,9/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AB,No,55.886426,-4.350471,253086,668417,NS530684,10/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AD,No,55.886426,-4.350471,253086,668417,NS530684,10/1/2004 12:00:00 AM,3/1/2006 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AE,No,55.886426,-4.350471,253086,668417,NS530684,11/1/2004 12:00:00 AM,12/1/2010 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AF,No,55.886426,-4.350471,253086,668417,NS530684,2/1/2005 12:00:00 AM,4/1/2006 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AG,No,55.886426,-4.350471,253086,668417,NS530684,2/1/2005 12:00:00 AM,4/1/2006 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AH,No,55.886426,-4.350471,253086,668417,NS530684,2/1/2005 12:00:00 AM,4/1/2007 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AJ,No,55.886426,-4.350471,253086,668417,NS530684,3/1/2005 12:00:00 AM,5/1/2010 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AL,No,55.886426,-4.350471,253086,668417,NS530684,4/1/2005 12:00:00 AM,5/1/2008 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AN,No,55.886426,-4.350471,253086,668417,NS530684,4/1/2005 12:00:00 AM,4/1/2007 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AP,No,55.886426,-4.350471,253086,668417,NS530684,5/1/2005 12:00:00 AM,6/1/2011 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AQ,No,55.886426,-4.350471,253086,668417,NS530684,7/1/2005 12:00:00 AM,8/1/2008 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AR,No,55.886426,-4.350471,253086,668417,NS530684,9/1/2005 12:00:00 AM,10/1/2006 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AS,Yes,55.886303,-4.350319,253095,668403,NS530684,1/1/2007 12:00:00 AM,,18,,,"Scotstounhill",0.2,"",""
G13 9AT,No,55.886426,-4.350471,253086,668417,NS530684,12/1/2005 12:00:00 AM,1/1/2007 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AU,No,55.886426,-4.350471,253086,668417,NS530684,1/1/2006 12:00:00 AM,8/1/2007 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AW,No,55.886426,-4.350471,253086,668417,NS530684,2/1/2006 12:00:00 AM,2/1/2008 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AX,No,55.886426,-4.350471,253086,668417,NS530684,3/1/2006 12:00:00 AM,4/1/2007 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AY,No,55.886426,-4.350471,253086,668417,NS530684,8/1/2006 12:00:00 AM,8/1/2007 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9AZ,No,55.886426,-4.350471,253086,668417,NS530684,1/1/2007 12:00:00 AM,2/1/2012 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9BA,No,55.886426,-4.350471,253086,668417,NS530684,1/1/2007 12:00:00 AM,2/1/2012 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9BB,No,55.886426,-4.350471,253086,668417,NS530684,2/1/2007 12:00:00 AM,3/1/2010 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9BD,No,55.886426,-4.350471,253086,668417,NS530684,7/1/2007 12:00:00 AM,8/1/2008 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9BE,No,55.886426,-4.350471,253086,668417,NS530684,8/1/2007 12:00:00 AM,9/1/2013 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9BF,No,55.886426,-4.350471,253086,668417,NS530684,9/1/2007 12:00:00 AM,10/1/2008 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9BG,No,55.886426,-4.350471,253086,668417,NS530684,1/1/2008 12:00:00 AM,3/1/2010 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9BH,No,55.886426,-4.350471,253086,668417,NS530684,1/1/2008 12:00:00 AM,2/1/2011 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9BJ,No,55.886426,-4.350471,253086,668417,NS530684,2/1/2008 12:00:00 AM,3/1/2008 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
G13 9BL,No,55.886426,-4.350471,253086,668417,NS530684,2/1/2008 12:00:00 AM,3/1/2010 12:00:00 AM,18,,,"Scotstounhill",0.2,"",""
