Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
G3 9AP,No,55.86874,-4.243491,259712,666227,NS597662,8/1/2007 12:00:00 AM,7/1/2017 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9AQ,No,55.868634,-4.241903,259811,666212,NS598662,8/1/2006 12:00:00 AM,8/1/2007 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9AR,No,55.868634,-4.241903,259811,666212,NS598662,8/1/2006 12:00:00 AM,6/1/2008 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9AS,No,55.868634,-4.241903,259811,666212,NS598662,9/1/2006 12:00:00 AM,10/1/2007 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9AT,No,55.868634,-4.241903,259811,666212,NS598662,9/1/2006 12:00:00 AM,12/1/2008 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9AU,No,55.868634,-4.241903,259811,666212,NS598662,9/1/2006 12:00:00 AM,12/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9AW,No,55.868634,-4.241903,259811,666212,NS598662,10/1/2006 12:00:00 AM,11/1/2007 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9AX,No,55.868634,-4.241903,259811,666212,NS598662,10/1/2006 12:00:00 AM,5/1/2007 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9AY,No,55.868634,-4.241903,259811,666212,NS598662,11/1/2006 12:00:00 AM,11/1/2009 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9AZ,No,55.868634,-4.241903,259811,666212,NS598662,2/1/2010 12:00:00 AM,2/1/2015 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BA,No,55.868634,-4.241903,259811,666212,NS598662,3/1/2007 12:00:00 AM,3/1/2008 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BB,No,55.868634,-4.241903,259811,666212,NS598662,10/1/2009 12:00:00 AM,8/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BD,No,55.868634,-4.241903,259811,666212,NS598662,3/1/2010 12:00:00 AM,2/1/2011 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BE,No,55.868634,-4.241903,259811,666212,NS598662,7/1/2007 12:00:00 AM,8/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BF,No,55.868634,-4.241903,259811,666212,NS598662,7/1/2007 12:00:00 AM,8/1/2011 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BG,No,55.868634,-4.241903,259811,666212,NS598662,10/1/2007 12:00:00 AM,12/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BH,No,55.868634,-4.241903,259811,666212,NS598662,11/1/2007 12:00:00 AM,12/1/2012 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BJ,No,55.86874,-4.243491,259712,666227,NS597662,1/1/2008 12:00:00 AM,2/1/2018 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BL,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BN,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2009 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BP,No,55.868634,-4.241903,259811,666212,NS598662,9/1/2009 12:00:00 AM,2/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BQ,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2011 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BR,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,1/1/2013 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BS,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2011 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BT,No,55.868634,-4.241903,259811,666212,NS598662,3/1/2011 12:00:00 AM,2/1/2012 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BU,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2012 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BW,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,1/1/2013 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BX,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2012 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BY,No,55.868735,-4.243477,259713,666227,NS597662,5/1/2018 12:00:00 AM,3/1/2019 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9BZ,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2012 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DA,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,1/1/2013 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DB,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,5/1/2011 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DD,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2009 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DE,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DF,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,1/1/2013 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DG,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2008 12:00:00 AM,2/1/2012 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DH,No,55.868735,-4.243477,259713,666227,NS597662,8/1/2016 12:00:00 AM,10/1/2016 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DJ,No,55.868634,-4.241903,259811,666212,NS598662,6/1/2008 12:00:00 AM,10/1/2009 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DL,No,55.868634,-4.241903,259811,666212,NS598662,10/1/2008 12:00:00 AM,11/1/2009 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DN,No,55.868634,-4.241903,259811,666212,NS598662,11/1/2008 12:00:00 AM,10/1/2012 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DP,No,55.868634,-4.241903,259811,666212,NS598662,11/1/2008 12:00:00 AM,10/1/2009 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DQ,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2009 12:00:00 AM,8/1/2009 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DR,Yes,55.86874,-4.243491,259712,666227,NS597662,4/1/2009 12:00:00 AM,,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DS,Yes,55.86874,-4.243491,259712,666227,NS597662,5/1/2009 12:00:00 AM,,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DT,No,55.868634,-4.241903,259811,666212,NS598662,5/1/2009 12:00:00 AM,6/1/2011 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DU,No,55.868634,-4.241903,259811,666212,NS598662,7/1/2009 12:00:00 AM,9/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DW,No,55.868634,-4.241903,259811,666212,NS598662,7/1/2009 12:00:00 AM,10/1/2009 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DX,No,55.868634,-4.241903,259811,666212,NS598662,9/1/2009 12:00:00 AM,10/1/2011 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9DY,No,55.868634,-4.241903,259811,666212,NS598662,12/1/2009 12:00:00 AM,9/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EA,No,55.868634,-4.241903,259811,666212,NS598662,8/1/2010 12:00:00 AM,9/1/2011 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EB,No,55.868634,-4.241903,259811,666212,NS598662,8/1/2010 12:00:00 AM,12/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9ED,No,55.868634,-4.241903,259811,666212,NS598662,12/1/2010 12:00:00 AM,1/1/2013 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EE,No,55.868634,-4.241903,259811,666212,NS598662,5/1/2011 12:00:00 AM,11/1/2011 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EF,No,55.868634,-4.241903,259811,666212,NS598662,2/1/2012 12:00:00 AM,1/1/2013 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EG,No,55.868634,-4.241903,259811,666212,NS598662,2/1/2012 12:00:00 AM,4/1/2012 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EH,Yes,55.868735,-4.243477,259713,666227,NS597662,10/1/2016 12:00:00 AM,,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EJ,No,55.868735,-4.243477,259713,666227,NS597662,2/1/2018 12:00:00 AM,10/1/2018 12:00:00 AM,49,,,"Glasgow Queen Street",0.9,"",""
G3 9EL,Yes,55.86874,-4.243491,259712,666227,NS597662,10/1/2013 12:00:00 AM,,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EN,Yes,55.86874,-4.243491,259712,666227,NS597662,12/1/2013 12:00:00 AM,,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EP,No,55.868634,-4.241903,259811,666212,NS598662,7/1/2014 12:00:00 AM,2/1/2015 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G3 9EQ,No,55.86874,-4.243491,259712,666227,NS597662,10/1/2015 12:00:00 AM,11/1/2017 12:00:00 AM,49,,,"Glasgow Queen Street",0.9,"",""
G3 9ER,Yes,55.86874,-4.243491,259712,666227,NS597662,11/1/2015 12:00:00 AM,,50,,,"Glasgow Queen Street",0.9,"",""
G3 9ES,Yes,55.868735,-4.243477,259713,666227,NS597662,8/1/2016 12:00:00 AM,,51,,,"Glasgow Queen Street",0.9,"",""
G3 9ET,Yes,55.868735,-4.243477,259713,666227,NS597662,10/1/2016 12:00:00 AM,,51,,,"Glasgow Queen Street",0.9,"",""
G3 9EU,No,55.868735,-4.243477,259713,666227,NS597662,11/1/2018 12:00:00 AM,11/1/2019 12:00:00 AM,50,,,"Glasgow Queen Street",0.9,"",""
G3 9EW,Yes,55.868735,-4.243477,259713,666227,NS597662,12/1/2018 12:00:00 AM,,50,,,"Glasgow Queen Street",0.9,"",""
G3 9EX,Yes,55.868735,-4.243477,259713,666227,NS597662,5/1/2019 12:00:00 AM,,49,,,"Glasgow Queen Street",0.9,"",""
G3 9EY,Yes,55.868735,-4.243477,259713,666227,NS597662,9/1/2019 12:00:00 AM,,49,,,"Glasgow Queen Street",0.9,"",""
G31 1AB,No,55.856426,-4.229711,260530,664829,NS605648,7/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,22,,,"Bellgrove",0.3,"",""
G31 1AD,Yes,55.856109,-4.227903,260642,664790,NS606647,12/1/2000 12:00:00 AM,,22,29,16,"Bellgrove",0.2,"",""
G31 1AF,Yes,55.855777,-4.226366,260737,664750,NS607647,12/1/1995 12:00:00 AM,,22,125,77,"Bellgrove",0.2,"",""
G31 1AG,No,55.856415,-4.225396,260800,664819,NS608648,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,22,,,"Bellgrove",0.1,"",""
G31 1AL,Yes,55.856171,-4.22543,260797,664792,NS607647,12/1/1982 12:00:00 AM,,21,21,16,"Bellgrove",0.1,"",""
G31 1AN,Yes,55.856206,-4.227192,260687,664800,NS606647,1/1/1980 12:00:00 AM,,22,77,46,"Bellgrove",0.2,"",""
G31 1AP,Yes,55.855521,-4.225842,260769,664721,NS607647,6/1/1996 12:00:00 AM,,21,34,16,"Bellgrove",0.2,"",""
G31 1AS,No,55.856426,-4.229711,260530,664829,NS605648,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Bellgrove",0.3,"",""
G31 1AT,No,55.856426,-4.229711,260530,664829,NS605648,8/1/1973 12:00:00 AM,12/1/1994 12:00:00 AM,22,,,"Bellgrove",0.3,"",""
G31 1AU,No,55.856426,-4.229711,260530,664829,NS605648,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,22,,,"Bellgrove",0.3,"",""
G31 1AW,No,55.856371,-4.22779,260650,664819,NS606648,8/1/1973 12:00:00 AM,12/1/1994 12:00:00 AM,23,,,"Bellgrove",0.2,"",""
G31 1AX,No,55.856426,-4.229711,260530,664829,NS605648,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Bellgrove",0.3,"",""
G31 1AZ,No,55.856348,-4.229067,260570,664819,NS605648,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Bellgrove",0.3,"",""
G31 1BA,No,55.856348,-4.229067,260570,664819,NS605648,8/1/1973 12:00:00 AM,12/1/1994 12:00:00 AM,22,,,"Bellgrove",0.3,"",""
G31 1BD,No,55.857141,-4.227946,260643,664905,NS606649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,24,,,"Bellgrove",0.2,"",""
G31 1BE,No,55.856426,-4.229711,260530,664829,NS605648,1/1/1980 12:00:00 AM,7/1/2002 12:00:00 AM,22,,,"Bellgrove",0.3,"",""
G31 1BG,No,55.856348,-4.229067,260570,664819,NS605648,1/1/1980 12:00:00 AM,12/1/1994 12:00:00 AM,22,,,"Bellgrove",0.3,"",""
G31 1BH,No,55.857141,-4.227946,260643,664905,NS606649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,24,,,"Bellgrove",0.2,"",""
G31 1BS,No,55.856412,-4.230509,260480,664829,NS604648,8/1/1973 12:00:00 AM,11/1/1979 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1BT,No,55.857313,-4.230401,260490,664929,NS604649,8/1/1973 12:00:00 AM,7/1/1991 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1BU,No,55.857313,-4.230401,260490,664929,NS604649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1BW,No,55.857402,-4.230406,260490,664939,NS604649,8/1/1973 12:00:00 AM,6/1/1976 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1BX,No,55.857492,-4.230411,260490,664949,NS604649,8/1/1973 12:00:00 AM,12/1/1994 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1BZ,No,55.856308,-4.231302,260430,664819,NS604648,8/1/1973 12:00:00 AM,7/1/1991 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1DA,No,55.857208,-4.231194,260440,664919,NS604649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1DB,No,55.857208,-4.231194,260440,664919,NS604649,1/1/1980 12:00:00 AM,2/1/2003 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1DD,No,55.857208,-4.231194,260440,664919,NS604649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1DG,No,55.856977,-4.231053,260448,664893,NS604648,12/1/1996 12:00:00 AM,2/1/2003 12:00:00 AM,22,,,"Bellgrove",0.4,"",""
G31 1EG,Yes,55.855505,-4.223538,260913,664714,NS609647,4/1/1980 12:00:00 AM,,21,35,15,"Bellgrove",0.1,"",""
G31 1EL,No,55.856079,-4.224098,260880,664779,NS608647,8/1/1973 12:00:00 AM,11/1/1976 12:00:00 AM,21,,,"Bellgrove",0.1,"",""
G31 1EN,No,55.856168,-4.224104,260880,664789,NS608647,8/1/1973 12:00:00 AM,11/1/1976 12:00:00 AM,21,,,"Bellgrove",0.1,"",""
G31 1EP,Yes,55.856036,-4.223968,260888,664774,NS608647,12/1/1982 12:00:00 AM,,21,42,28,"Bellgrove",0.1,"",""
G31 1EQ,Yes,55.855731,-4.224462,260856,664741,NS608647,6/1/1996 12:00:00 AM,,20,28,10,"Bellgrove",0.1,"",""
G31 1EW,No,55.855899,-4.224088,260880,664759,NS608647,8/1/1973 12:00:00 AM,11/1/1976 12:00:00 AM,20,,,"Bellgrove",0.1,"",""
G31 1EY,No,55.855809,-4.224083,260880,664749,NS608647,8/1/1973 12:00:00 AM,11/1/1976 12:00:00 AM,20,,,"Bellgrove",0.1,"",""
G31 1JA,No,55.852554,-4.223705,260892,664386,NS608643,2/1/1992 12:00:00 AM,7/1/2012 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 1JB,No,55.852554,-4.223705,260892,664386,NS608643,4/1/2004 12:00:00 AM,7/1/2012 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 1YB,No,55.852554,-4.223705,260892,664386,NS608643,12/1/1999 12:00:00 AM,9/1/2005 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 1YD,No,55.852554,-4.223705,260892,664386,NS608643,6/1/2001 12:00:00 AM,10/1/2005 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2AA,Yes,55.86457,-4.22986,260550,665736,NS605657,7/1/2017 12:00:00 AM,,49,,,"High Street",0.8,"",""
G31 2AY,No,55.850185,-4.226957,260680,664129,NS606641,8/1/1973 12:00:00 AM,11/1/1976 12:00:00 AM,12,,,"Bridgeton",0.1,"",""
G31 2EA,No,55.862673,-4.232146,260400,665529,NS604655,8/1/1973 12:00:00 AM,3/1/1984 12:00:00 AM,44,,,"High Street",0.6,"",""
G31 2ED,No,55.863629,-4.229005,260600,665629,NS606656,8/1/1973 12:00:00 AM,2/1/1980 12:00:00 AM,54,,,"Bellgrove",0.8,"",""
G31 2EE,No,55.863719,-4.22901,260600,665639,NS606656,8/1/1973 12:00:00 AM,2/1/1980 12:00:00 AM,53,,,"Bellgrove",0.8,"",""
G31 2ER,Yes,55.865242,-4.232246,260403,665815,NS604658,12/1/1990 12:00:00 AM,,48,,,"High Street",0.8,"",""
G31 2ES,Yes,55.865242,-4.232246,260403,665815,NS604658,6/1/1982 12:00:00 AM,,48,,,"High Street",0.8,"",""
G31 2ET,Yes,55.865418,-4.233934,260298,665838,NS602658,8/1/2005 12:00:00 AM,,48,1,0,"High Street",0.8,"",""
G31 2EZ,No,55.852554,-4.223705,260892,664386,NS608643,11/1/2006 12:00:00 AM,4/1/2013 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2HN,No,55.865171,-4.229733,260560,665802,NS605658,5/1/1993 12:00:00 AM,6/1/2000 12:00:00 AM,47,,,"High Street",0.9,"",""
G31 2HR,No,55.864804,-4.229826,260553,665762,NS605657,10/1/1992 12:00:00 AM,4/1/2017 12:00:00 AM,48,,,"High Street",0.9,"",""
G31 2HT,Yes,55.864371,-4.233892,260297,665722,NS602657,10/1/1994 12:00:00 AM,,47,0,0,"High Street",0.7,"",""
G31 2JT,Yes,55.861577,-4.227673,260676,665398,NS606653,1/1/1980 12:00:00 AM,,40,63,31,"Bellgrove",0.6,"",""
G31 2JU,Yes,55.861905,-4.227436,260692,665434,NS606654,1/1/1980 12:00:00 AM,,42,22,10,"Bellgrove",0.6,"",""
G31 2LE,No,55.852554,-4.223705,260892,664386,NS608643,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2PH,No,55.852554,-4.223705,260892,664386,NS608643,7/1/1992 12:00:00 AM,1/1/2007 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2RH,No,55.858222,-4.269123,258070,665109,NS580651,7/1/1992 12:00:00 AM,12/1/1995 12:00:00 AM,11,,,"Anderston",0.2,"",""
G31 2SR,No,55.852554,-4.223705,260892,664386,NS608643,12/1/1990 12:00:00 AM,11/1/2013 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2SS,No,55.852554,-4.223705,260892,664386,NS608643,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2WA,No,55.852554,-4.223705,260892,664386,NS608643,6/1/2001 12:00:00 AM,1/1/2004 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2WE,No,55.852554,-4.223705,260892,664386,NS608643,6/1/2001 12:00:00 AM,6/1/2003 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2WX,No,55.852554,-4.223705,260892,664386,NS608643,8/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2YJ,No,55.852554,-4.223705,260892,664386,NS608643,12/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2YL,No,55.852554,-4.223705,260892,664386,NS608643,6/1/1999 12:00:00 AM,11/1/2002 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2YN,No,55.852554,-4.223705,260892,664386,NS608643,6/1/1999 12:00:00 AM,8/1/2003 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2YQ,No,55.852554,-4.223705,260892,664386,NS608643,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2YR,No,55.852554,-4.223705,260892,664386,NS608643,12/1/2000 12:00:00 AM,9/1/2005 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2YT,No,55.852554,-4.223705,260892,664386,NS608643,6/1/2002 12:00:00 AM,2/1/2004 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2YU,No,55.852554,-4.223705,260892,664386,NS608643,11/1/2002 12:00:00 AM,1/1/2008 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2YW,No,55.852554,-4.223705,260892,664386,NS608643,5/1/2004 12:00:00 AM,2/1/2009 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 2YY,No,55.852554,-4.223705,260892,664386,NS608643,8/1/2004 12:00:00 AM,9/1/2005 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 3BW,No,55.852554,-4.223705,260892,664386,NS608643,12/1/1995 12:00:00 AM,1/1/2004 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 3WB,No,55.852554,-4.223705,260892,664386,NS608643,6/1/2007 12:00:00 AM,7/1/2007 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 3YF,No,55.852554,-4.223705,260892,664386,NS608643,9/1/1998 12:00:00 AM,1/1/1999 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 3YG,No,55.852554,-4.223705,260892,664386,NS608643,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 3YH,No,55.852554,-4.223705,260892,664386,NS608643,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 3YL,No,55.852554,-4.223705,260892,664386,NS608643,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 3YP,No,55.852554,-4.223705,260892,664386,NS608643,6/1/2002 12:00:00 AM,9/1/2005 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 3YQ,No,55.852554,-4.223705,260892,664386,NS608643,11/1/2003 12:00:00 AM,7/1/2012 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 4JZ,No,55.847599,-4.201856,262242,663791,NS622637,1/1/1980 12:00:00 AM,11/1/2012 12:00:00 AM,21,0,0,"Dalmarnock",1.2,"",""
G31 4LA,Yes,55.847242,-4.201471,262265,663751,NS622637,1/1/1980 12:00:00 AM,,20,58,34,"Dalmarnock",1.2,"",""
G31 4LD,Yes,55.847467,-4.200714,262313,663774,NS623637,1/1/1980 12:00:00 AM,,21,39,25,"Dalmarnock",1.2,"",""
G31 4LE,Yes,55.847104,-4.200885,262301,663734,NS623637,1/1/1980 12:00:00 AM,,20,67,43,"Dalmarnock",1.2,"",""
G31 4YB,No,55.852554,-4.223705,260892,664386,NS608643,12/1/1998 12:00:00 AM,10/1/2006 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 4YH,No,55.852554,-4.223705,260892,664386,NS608643,7/1/2002 12:00:00 AM,1/1/2003 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 5YB,No,55.852554,-4.223705,260892,664386,NS608643,6/1/2000 12:00:00 AM,2/1/2007 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 5YE,No,55.852554,-4.223705,260892,664386,NS608643,1/1/2004 12:00:00 AM,8/1/2005 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AA,No,55.852554,-4.223705,260892,664386,NS608643,11/1/2004 12:00:00 AM,2/1/2009 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AD,No,55.852554,-4.223705,260892,664386,NS608643,11/1/2004 12:00:00 AM,3/1/2006 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AE,No,55.852554,-4.223705,260892,664386,NS608643,11/1/2004 12:00:00 AM,1/1/2007 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AF,No,55.852554,-4.223705,260892,664386,NS608643,2/1/2005 12:00:00 AM,4/1/2006 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AG,No,55.852554,-4.223705,260892,664386,NS608643,10/1/2005 12:00:00 AM,11/1/2006 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AH,No,55.852554,-4.223705,260892,664386,NS608643,6/1/2006 12:00:00 AM,7/1/2006 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AJ,No,55.852554,-4.223705,260892,664386,NS608643,12/1/2005 12:00:00 AM,2/1/2006 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AL,No,55.852554,-4.223705,260892,664386,NS608643,3/1/2006 12:00:00 AM,4/1/2007 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AN,No,55.852554,-4.223705,260892,664386,NS608643,6/1/2007 12:00:00 AM,7/1/2007 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AP,No,55.852554,-4.223705,260892,664386,NS608643,7/1/2006 12:00:00 AM,5/1/2007 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AQ,No,55.852554,-4.223705,260892,664386,NS608643,2/1/2007 12:00:00 AM,3/1/2008 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AR,No,55.852554,-4.223705,260892,664386,NS608643,7/1/2007 12:00:00 AM,7/1/2008 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AS,No,55.852554,-4.223705,260892,664386,NS608643,7/1/2007 12:00:00 AM,8/1/2008 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
G31 9AT,No,55.852554,-4.223705,260892,664386,NS608643,2/1/2008 12:00:00 AM,3/1/2009 12:00:00 AM,15,,,"Bridgeton",0.4,"",""
